SCOPE,AGG_LEVEL,YEAR,CAMPUS NUMBER,CAMPUS NAME,GRADE GROUP,DISTRICT NUMBER,DISTRICT NAME,REGION,COUNTY NUMBER,COUNTY NAME,TOTAL ENROLLMENT,TOTAL G & T STUDENTS,TOTAL CTE STUDENTS,TOTAL LEP STUDENTS,TOTAL BILINGUAL STUDENTS,TOTAL ESL STUDENTS,TOTAL ECONOMICALLY DISADVANTAGED STUDENTS,TOTAL TITLE I STUDENTS,TOTAL AT RISK STUDENTS,TOTAL MILITARY CONNECTED STUDENTS,TOTAL FOSTER CARE STUDENTS,TOTAL STUDENTS RECEIVING SPECIAL EDUCATION SERVICES,SUM_HOMELESS,TOTAL DYSLEXIC STUDENTS
STATE,CAMPUS,2016-2017,57909003,S GARLAND H S,HIGH SCHOOL,57909,GARLAND ISD,10,57,DALLAS COUNTY,2297,34,1822,426,0,409,1818,2297,1353,16,-9999999,257,24,26
STATE,CAMPUS,2016-2017,57907105,S GUS ALEXANDER JR EL,ELEMENTARY,57907,DUNCANVILLE ISD,10,57,DALLAS COUNTY,399,15,0,98,89,5,316,399,242,-9999999,5,36,0,-9999999
STATE,CAMPUS,2016-2017,220912112,S H CROWLEY INT,MIDDLE SCHOOL,220912,CROWLEY ISD,11,220,TARRANT COUNTY,466,65,0,35,7,27,227,0,183,6,0,53,0,33
STATE,CAMPUS,2016-2017,57905129,S S CONNER EL,ELEMENTARY,57905,DALLAS ISD,10,57,DALLAS COUNTY,698,28,0,277,257,0,608,698,387,0,0,61,11,12
STATE,CAMPUS,2016-2017,220905123,S S DILLOW EL,ELEMENTARY,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,544,33,0,323,315,-9999999,471,544,467,0,0,30,-9999999,-9999999
STATE,CAMPUS,2016-2017,15909104,S/SGT MICHAEL P BARRERA VETERANS E,ELEMENTARY,15909,SOMERSET ISD,20,15,BEXAR COUNTY,640,7,0,148,138,0,533,640,383,-9999999,8,46,0,21
STATE,CAMPUS,2016-2017,232902101,SABINAL EL,ELEMENTARY,232902,SABINAL ISD,20,232,UVALDE COUNTY,206,16,0,11,0,11,139,201,31,0,0,26,0,16
STATE,CAMPUS,2016-2017,232902001,SABINAL H S,HIGH SCHOOL,232902,SABINAL ISD,20,232,UVALDE COUNTY,189,14,165,8,0,8,134,189,22,0,0,19,-9999999,-9999999
STATE,CAMPUS,2016-2017,232902041,SABINAL MIDDLE,MIDDLE SCHOOL,232902,SABINAL ISD,20,232,UVALDE COUNTY,108,11,10,6,0,6,60,106,16,0,0,14,0,7
STATE,CAMPUS,2016-2017,92906102,SABINE EL,ELEMENTARY,92906,SABINE ISD,7,92,GREGG COUNTY,701,29,0,98,0,98,387,701,300,-9999999,-9999999,58,0,31
STATE,CAMPUS,2016-2017,92906002,SABINE H S,HIGH SCHOOL,92906,SABINE ISD,7,92,GREGG COUNTY,388,58,351,5,0,5,145,388,113,0,-9999999,27,0,25
STATE,CAMPUS,2016-2017,92906041,SABINE MIDDLE,MIDDLE SCHOOL,92906,SABINE ISD,7,92,GREGG COUNTY,368,37,100,18,0,16,179,368,150,0,0,38,0,20
STATE,CAMPUS,2016-2017,123913001,SABINE PASS SCHOOL,ELEMENTARY / SECONDARY,123913,SABINE PASS ISD,5,123,JEFFERSON COUNTY,380,16,137,-9999999,0,-9999999,211,380,41,-9999999,0,9,7,5
STATE,CAMPUS,2016-2017,57909010,SACHSE H S,HIGH SCHOOL,57909,GARLAND ISD,10,57,DALLAS COUNTY,2811,205,1924,181,0,157,1086,2811,704,36,-9999999,215,9,33
STATE,CAMPUS,2016-2017,227901065,SADLER MEANS YWLA,MIDDLE SCHOOL,227901,AUSTIN ISD,13,227,TRAVIS COUNTY,399,28,243,197,0,196,361,399,312,0,0,51,16,27
STATE,CAMPUS,2016-2017,14906135,SAEGERT EL,ELEMENTARY,14906,KILLEEN ISD,12,14,BELL COUNTY,1141,46,0,94,0,89,530,1140,448,504,23,127,14,48
STATE,CAMPUS,2016-2017,125901105,SAENZ EL,ELEMENTARY,125901,ALICE ISD,2,125,JIM WELLS COUNTY,583,-9999999,0,33,31,0,572,583,276,-9999999,0,39,7,16
STATE,CAMPUS,2016-2017,220905162,SAGAMORE HILL EL,ELEMENTARY,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,728,36,0,476,456,-9999999,690,728,638,5,0,32,0,7
STATE,CAMPUS,2016-2017,71905116,SAGELAND EL,ELEMENTARY,71905,YSLETA ISD,19,71,EL PASO COUNTY,562,31,0,163,227,0,450,562,288,9,0,107,9,9
STATE,CAMPUS,2016-2017,220918103,SAGINAW EL,ELEMENTARY,220918,EAGLE MT-SAGINAW ISD,11,220,TARRANT COUNTY,429,22,0,17,0,16,266,429,190,11,6,47,11,15
STATE,CAMPUS,2016-2017,220918004,SAGINAW H S,HIGH SCHOOL,220918,EAGLE MT-SAGINAW ISD,11,220,TARRANT COUNTY,1924,136,1337,101,0,100,813,0,790,37,-9999999,168,7,45
STATE,CAMPUS,2016-2017,43910115,SAIGLING EL,ELEMENTARY,43910,PLANO ISD,10,43,COLLIN COUNTY,406,89,0,35,0,30,57,0,117,0,0,51,0,6
STATE,CAMPUS,2016-2017,169911101,SAINT JO EL,ELEMENTARY,169911,SAINT JO ISD,9,169,MONTAGUE COUNTY,152,6,0,-9999999,0,-9999999,79,152,39,0,-9999999,21,0,6
STATE,CAMPUS,2016-2017,169911001,SAINT JO H S,HIGH SCHOOL,169911,SAINT JO ISD,9,169,MONTAGUE COUNTY,118,14,109,-9999999,0,-9999999,59,118,52,0,0,14,-9999999,5
STATE,CAMPUS,2016-2017,15907239,SAISD - PK 4 SA,ELEMENTARY,15907,SAN ANTONIO ISD,20,15,BEXAR COUNTY,339,0,0,32,30,-9999999,321,0,156,12,-9999999,-9999999,-9999999,0
STATE,CAMPUS,2016-2017,14908001,SALADO H S,HIGH SCHOOL,14908,SALADO ISD,12,14,BELL COUNTY,517,46,367,26,0,26,109,0,149,45,0,27,0,31
STATE,CAMPUS,2016-2017,14908041,SALADO INT,ELEMENTARY,14908,SALADO ISD,12,14,BELL COUNTY,527,33,0,29,0,29,147,527,106,46,-9999999,26,-9999999,28
STATE,CAMPUS,2016-2017,15911042,SALADO INT,ELEMENTARY,15911,EAST CENTRAL ISD,20,15,BEXAR COUNTY,770,39,0,114,153,0,580,770,484,11,6,88,8,79
STATE,CAMPUS,2016-2017,14908042,SALADO J H,JUNIOR HIGH SCHOOL,14908,SALADO ISD,12,14,BELL COUNTY,272,28,95,11,0,11,59,-9999999,41,26,0,17,-9999999,13
STATE,CAMPUS,2016-2017,178909005,SALAZAR CROSSROADS ACADEMY,HIGH SCHOOL,178909,ROBSTOWN ISD,2,178,NUECES COUNTY,49,0,33,0,0,0,45,49,42,0,0,-9999999,0,0
STATE,CAMPUS,2016-2017,57903005,SALAZAR DISTRICT ALTERNATIVE EDUCA,ELEMENTARY / SECONDARY,57903,CARROLLTON-FARMERS BRANCH ISD,10,57,DALLAS COUNTY,50,-9999999,17,6,0,6,39,50,50,0,0,-9999999,-9999999,-9999999
STATE,CAMPUS,2016-2017,125901106,SALAZAR EL,ELEMENTARY,125901,ALICE ISD,2,125,JIM WELLS COUNTY,261,7,0,9,0,0,241,261,140,0,-9999999,9,7,7
STATE,CAMPUS,2016-2017,108908113,SALINAS EL,ELEMENTARY,108908,MISSION CISD,1,108,HIDALGO COUNTY,502,35,0,259,245,-9999999,451,502,371,5,0,29,-9999999,-9999999
STATE,CAMPUS,2016-2017,240903107,SALINAS EL,ELEMENTARY,240903,UNITED ISD,1,240,WEBB COUNTY,766,57,0,425,484,-9999999,629,766,500,-9999999,10,77,5,9
STATE,CAMPUS,2016-2017,57910125,SALLYE R MOORE EL,ELEMENTARY,57910,GRAND PRAIRIE ISD,10,57,DALLAS COUNTY,428,31,0,39,0,36,294,428,222,0,0,57,18,25
STATE,CAMPUS,2016-2017,112909001,SALTILLO SCHOOL,ELEMENTARY / SECONDARY,112909,SALTILLO ISD,8,112,HOPKINS COUNTY,248,-9999999,90,27,0,26,168,248,72,0,0,23,0,0
STATE,CAMPUS,2016-2017,240903044,SALVADOR GARCIA MIDDLE,MIDDLE SCHOOL,240903,UNITED ISD,1,240,WEBB COUNTY,472,44,159,250,0,250,452,472,347,-9999999,-9999999,60,-9999999,9
STATE,CAMPUS,2016-2017,71909042,SALVADOR SANCHEZ MIDDLE,MIDDLE SCHOOL,71909,SOCORRO ISD,19,71,EL PASO COUNTY,705,35,245,191,0,177,637,705,370,-9999999,0,85,9,21
STATE,CAMPUS,2016-2017,101919117,SALYERS EL,ELEMENTARY,101919,SPRING ISD,4,101,HARRIS COUNTY,704,11,0,135,90,40,485,704,445,-9999999,8,65,5,6
STATE,CAMPUS,2016-2017,108912117,SAM FORDYCE EL,ELEMENTARY,108912,LA JOYA ISD,1,108,HIDALGO COUNTY,469,34,0,259,249,0,443,469,353,0,0,36,0,-9999999
STATE,CAMPUS,2016-2017,221901124,SAM HOUSTON,ELEMENTARY / SECONDARY,221901,ABILENE ISD,14,221,TAYLOR COUNTY,31,0,-9999999,0,0,0,27,0,19,0,-9999999,27,-9999999,-9999999
STATE,CAMPUS,2016-2017,21902112,SAM HOUSTON EL,ELEMENTARY,21902,BRYAN ISD,6,21,BRAZOS COUNTY,444,54,0,12,0,11,162,13,174,-9999999,-9999999,52,13,7
STATE,CAMPUS,2016-2017,31905101,SAM HOUSTON EL,ELEMENTARY,31905,LA FERIA ISD,1,31,CAMERON COUNTY,536,13,0,118,113,0,442,536,280,10,5,53,13,6
STATE,CAMPUS,2016-2017,57905160,SAM HOUSTON EL,ELEMENTARY,57905,DALLAS ISD,10,57,DALLAS COUNTY,204,24,0,134,118,9,177,204,141,0,0,20,-9999999,9
STATE,CAMPUS,2016-2017,68901113,SAM HOUSTON EL,ELEMENTARY,68901,ECTOR COUNTY ISD,18,68,ECTOR COUNTY,484,28,0,113,99,12,349,483,272,0,-9999999,57,19,18
STATE,CAMPUS,2016-2017,101910116,SAM HOUSTON EL,ELEMENTARY,101910,GALENA PARK ISD,4,101,HARRIS COUNTY,854,44,0,566,480,84,789,854,690,0,0,51,15,-9999999
STATE,CAMPUS,2016-2017,108913103,SAM HOUSTON EL,ELEMENTARY,108913,WESLACO ISD,1,108,HIDALGO COUNTY,707,43,0,198,194,0,618,707,446,5,0,58,-9999999,17
STATE,CAMPUS,2016-2017,175903105,SAM HOUSTON EL,ELEMENTARY,175903,CORSICANA ISD,12,175,NAVARRO COUNTY,426,32,0,245,423,0,300,426,286,7,0,5,0,8
STATE,CAMPUS,2016-2017,159901115,SAM HOUSTON ELEMENTARY,ELEMENTARY,159901,EAGLE PASS ISD,20,159,MAVERICK COUNTY,490,29,0,273,265,0,449,490,333,-9999999,0,43,-9999999,-9999999
STATE,CAMPUS,2016-2017,220901002,SAM HOUSTON H S,HIGH SCHOOL,220901,ARLINGTON ISD,11,220,TARRANT COUNTY,3728,262,2655,1061,0,1040,3247,3728,2801,29,0,335,153,28
STATE,CAMPUS,2016-2017,57909043,SAM HOUSTON MIDDLE,MIDDLE SCHOOL,57909,GARLAND ISD,10,57,DALLAS COUNTY,1073,27,332,467,0,448,933,1073,749,-9999999,0,124,15,15
STATE,CAMPUS,2016-2017,102902043,SAM HOUSTON MIDDLE,MIDDLE SCHOOL,102902,MARSHALL ISD,7,102,HARRISON COUNTY,477,71,0,113,0,108,374,477,325,-9999999,5,29,13,7
STATE,CAMPUS,2016-2017,20908105,SAM JAMISON MIDDLE,MIDDLE SCHOOL,20908,PEARLAND ISD,4,20,BRAZORIA COUNTY,836,23,0,69,47,12,329,198,350,13,0,96,9,44
STATE,CAMPUS,2016-2017,21902046,SAM RAYBURN,MIDDLE SCHOOL,21902,BRYAN ISD,6,21,BRAZOS COUNTY,649,66,0,84,0,84,487,649,481,6,-9999999,96,12,45
STATE,CAMPUS,2016-2017,74917101,SAM RAYBURN EL,ELEMENTARY,74917,SAM RAYBURN ISD,10,74,FANNIN COUNTY,317,8,0,12,0,12,150,317,38,-9999999,0,30,0,15
STATE,CAMPUS,2016-2017,57910118,SAM RAYBURN EL STEAM ACADEMY,ELEMENTARY,57910,GRAND PRAIRIE ISD,10,57,DALLAS COUNTY,540,18,0,229,212,13,458,540,402,0,0,58,5,36
STATE,CAMPUS,2016-2017,101917002,SAM RAYBURN H S,HIGH SCHOOL,101917,PASADENA ISD,4,101,HARRIS COUNTY,3023,150,1965,408,0,395,2406,0,1883,-9999999,-9999999,378,46,107
STATE,CAMPUS,2016-2017,220905161,SAM ROSEN EL,ELEMENTARY,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,585,24,0,368,356,0,528,585,507,6,0,49,-9999999,8
STATE,CAMPUS,2016-2017,57905083,SAM TASBY MIDDLE,MIDDLE SCHOOL,57905,DALLAS ISD,10,57,DALLAS COUNTY,957,80,49,749,-9999999,697,923,957,882,0,-9999999,87,12,41
STATE,CAMPUS,2016-2017,101902118,SAMMONS EL,ELEMENTARY,101902,ALDINE ISD,4,101,HARRIS COUNTY,856,26,0,481,408,59,758,856,636,0,-9999999,49,0,22
STATE,CAMPUS,2016-2017,101907138,SAMPSON EL,ELEMENTARY,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,969,134,0,32,0,31,23,0,129,0,0,75,0,-9999999
STATE,CAMPUS,2016-2017,61911109,SAMUEL BECK EL,ELEMENTARY,61911,NORTHWEST ISD,11,61,DENTON COUNTY,834,106,0,39,0,37,44,0,236,10,0,52,0,28
STATE,CAMPUS,2016-2017,94902001,SAMUEL CLEMENS H S,HIGH SCHOOL,94902,SCHERTZ-CIBOLO-U CITY ISD,20,94,GUADALUPE COUNTY,2663,184,2028,62,0,62,681,0,1186,243,0,196,21,102
STATE,CAMPUS,2016-2017,236902103,SAMUEL HOUSTON EL,ELEMENTARY,236902,HUNTSVILLE ISD,6,236,WALKER COUNTY,544,18,0,31,0,30,358,540,327,6,-9999999,45,12,10
STATE,CAMPUS,2016-2017,226905202,SAN ANGELO STATE SCHOOL,HIGH SCHOOL,226905,WATER VALLEY ISD,15,226,TOM GREEN COUNTY,5,0,-9999999,0,0,0,-9999999,0,5,0,0,5,0,0
STATE,CAMPUS,2016-2017,57804011,SAN ANTONIO CAN ACADEMY,HIGH SCHOOL,57804,TEXANS CAN ACADEMIES,10,57,DALLAS COUNTY,354,0,53,52,0,52,255,354,338,0,0,27,26,0
STATE,CAMPUS,2016-2017,15820001,SAN ANTONIO SCHOOL FOR INQUIRY & C,ELEMENTARY / SECONDARY,15820,SAN ANTONIO SCHOOL FOR INQUIRY & C,20,15,BEXAR COUNTY,293,0,154,46,0,46,293,293,293,49,0,60,0,-9999999
STATE,CAMPUS,2016-2017,203901102,SAN AUGUSTINE EL,ELEMENTARY,203901,SAN AUGUSTINE ISD,7,203,SAN AUGUSTINE COUNTY,392,9,0,63,0,59,360,392,210,-9999999,-9999999,40,0,7
STATE,CAMPUS,2016-2017,203901002,SAN AUGUSTINE H S,ELEMENTARY / SECONDARY,203901,SAN AUGUSTINE ISD,7,203,SAN AUGUSTINE COUNTY,343,19,261,17,0,17,264,343,242,-9999999,-9999999,45,0,8
STATE,CAMPUS,2016-2017,31912001,SAN BENITO H S,HIGH SCHOOL,31912,SAN BENITO CISD,1,31,CAMERON COUNTY,2168,97,1822,223,0,198,1754,2166,902,24,9,172,7,13
STATE,CAMPUS,2016-2017,31912043,SAN BENITO RIVERSIDE MIDDLE,MIDDLE SCHOOL,31912,SAN BENITO CISD,1,31,CAMERON COUNTY,676,11,193,170,0,154,612,676,410,0,-9999999,57,6,6
STATE,CAMPUS,2016-2017,31912007,SAN BENITO VETERANS MEMORIAL ACADE,HIGH SCHOOL,31912,SAN BENITO CISD,1,31,CAMERON COUNTY,810,25,498,101,0,92,691,810,250,14,6,61,5,9
STATE,CAMPUS,2016-2017,108904118,SAN CARLOS EL,ELEMENTARY,108904,EDINBURG CISD,1,108,HIDALGO COUNTY,526,5,0,329,328,0,510,526,396,-9999999,0,17,0,-9999999
STATE,CAMPUS,2016-2017,66902001,SAN DIEGO H S,HIGH SCHOOL,66902,SAN DIEGO ISD,2,66,DUVAL COUNTY,369,35,314,8,0,7,276,369,177,0,0,35,0,10
STATE,CAMPUS,2016-2017,71904001,SAN ELIZARIO H S,HIGH SCHOOL,71904,SAN ELIZARIO ISD,19,71,EL PASO COUNTY,1049,66,899,247,0,227,996,1049,597,0,-9999999,82,25,5
STATE,CAMPUS,2016-2017,233901104,SAN FELIPE MEMORIAL MIDDLE,MIDDLE SCHOOL,233901,SAN FELIPE-DEL RIO CISD,15,233,VAL VERDE COUNTY,760,90,0,120,0,113,597,760,413,5,-9999999,80,6,35
STATE,CAMPUS,2016-2017,214902101,SAN ISIDRO EL,ELEMENTARY,214902,SAN ISIDRO ISD,1,214,STARR COUNTY,165,16,0,31,0,31,142,0,70,0,0,26,0,0
STATE,CAMPUS,2016-2017,214902001,SAN ISIDRO H S,HIGH SCHOOL,214902,SAN ISIDRO ISD,1,214,STARR COUNTY,79,6,75,12,0,12,69,0,27,0,0,-9999999,0,0
STATE,CAMPUS,2016-2017,84902117,SAN JACINTO EARLY CHILDHOOD CENTER,ELEMENTARY,84902,GALVESTON ISD,4,84,GALVESTON COUNTY,145,0,0,52,49,-9999999,136,145,77,0,0,11,35,0
STATE,CAMPUS,2016-2017,57905207,SAN JACINTO EL,ELEMENTARY,57905,DALLAS ISD,10,57,DALLAS COUNTY,478,41,0,296,283,0,469,478,330,0,-9999999,34,-9999999,7
STATE,CAMPUS,2016-2017,68901121,SAN JACINTO EL,ELEMENTARY,68901,ECTOR COUNTY ISD,18,68,ECTOR COUNTY,507,21,0,94,85,7,350,507,279,-9999999,-9999999,38,17,5
STATE,CAMPUS,2016-2017,101908104,SAN JACINTO EL,ELEMENTARY,101908,DEER PARK ISD,4,101,HARRIS COUNTY,967,51,0,148,254,22,357,967,323,7,-9999999,63,-9999999,35
STATE,CAMPUS,2016-2017,101911112,SAN JACINTO EL,ELEMENTARY,101911,GOOSE CREEK CISD,4,101,HARRIS COUNTY,530,27,0,192,175,-9999999,427,530,359,-9999999,-9999999,40,16,20
STATE,CAMPUS,2016-2017,146906102,SAN JACINTO EL,ELEMENTARY,146906,LIBERTY ISD,4,146,LIBERTY COUNTY,453,-9999999,0,119,94,5,340,453,187,-9999999,5,37,12,0
STATE,CAMPUS,2016-2017,170902115,SAN JACINTO EL,ELEMENTARY,170902,CONROE ISD,6,170,MONTGOMERY COUNTY,723,13,0,251,187,52,563,723,401,-9999999,6,68,14,27
STATE,CAMPUS,2016-2017,188901126,SAN JACINTO EL,ELEMENTARY,188901,AMARILLO ISD,16,188,POTTER COUNTY,647,22,0,61,0,61,626,647,316,0,-9999999,103,86,25
STATE,CAMPUS,2016-2017,226903119,SAN JACINTO EL,ELEMENTARY,226903,SAN ANGELO ISD,15,226,TOM GREEN COUNTY,328,0,0,44,18,26,284,328,201,-9999999,0,51,14,-9999999
STATE,CAMPUS,2016-2017,101917045,SAN JACINTO INT,JUNIOR HIGH SCHOOL,101917,PASADENA ISD,4,101,HARRIS COUNTY,695,32,0,128,0,114,593,695,419,-9999999,0,77,10,53
STATE,CAMPUS,2016-2017,165901045,SAN JACINTO J H,JUNIOR HIGH SCHOOL,165901,MIDLAND ISD,18,165,MIDLAND COUNTY,765,59,419,79,0,68,407,765,529,7,-9999999,36,17,42
STATE,CAMPUS,2016-2017,84901108,SAN LEON EL,ELEMENTARY,84901,DICKINSON ISD,4,84,GALVESTON COUNTY,782,21,0,243,192,39,581,782,510,9,0,72,17,7
STATE,CAMPUS,2016-2017,159901109,SAN LUIS ELEMENTARY,ELEMENTARY,159901,EAGLE PASS ISD,20,159,MAVERICK COUNTY,454,31,0,208,202,0,368,454,286,0,0,49,0,14
STATE,CAMPUS,2016-2017,105902001,SAN MARCOS H S,HIGH SCHOOL,105902,SAN MARCOS CISD,13,105,HAYS COUNTY,2346,163,1893,92,0,89,1473,96,1083,-9999999,-9999999,266,99,118
STATE,CAMPUS,2016-2017,178909101,SAN PEDRO EL,ELEMENTARY,178909,ROBSTOWN ISD,2,178,NUECES COUNTY,200,7,0,5,-9999999,0,177,200,145,0,0,14,0,0
STATE,CAMPUS,2016-2017,245904101,SAN PERLITA EL,ELEMENTARY,245904,SAN PERLITA ISD,1,245,WILLACY COUNTY,122,-9999999,0,18,0,18,96,122,39,-9999999,0,12,0,0
STATE,CAMPUS,2016-2017,245904002,SAN PERLITA H S,HIGH SCHOOL,245904,SAN PERLITA ISD,1,245,WILLACY COUNTY,86,-9999999,75,6,0,6,59,86,47,-9999999,0,11,0,0
STATE,CAMPUS,2016-2017,245904041,SAN PERLITA MIDDLE,MIDDLE SCHOOL,245904,SAN PERLITA ISD,1,245,WILLACY COUNTY,66,-9999999,34,5,0,5,48,66,31,0,0,10,0,0
STATE,CAMPUS,2016-2017,206901101,SAN SABA EL,ELEMENTARY,206901,SAN SABA ISD,15,206,SAN SABA COUNTY,357,9,0,103,0,99,244,357,144,-9999999,0,49,-9999999,24
STATE,CAMPUS,2016-2017,206901001,SAN SABA H S,HIGH SCHOOL,206901,SAN SABA ISD,15,206,SAN SABA COUNTY,194,19,176,14,0,14,79,194,66,0,0,24,-9999999,6
STATE,CAMPUS,2016-2017,206901041,SAN SABA MIDDLE,MIDDLE SCHOOL,206901,SAN SABA ISD,15,206,SAN SABA COUNTY,191,27,0,15,0,15,116,191,66,0,0,26,-9999999,18
STATE,CAMPUS,2016-2017,22903101,SAN VICENTE EL,ELEMENTARY,22903,SAN VICENTE ISD,18,22,BREWSTER COUNTY,19,-9999999,0,0,0,0,6,0,5,0,0,0,0,-9999999
STATE,CAMPUS,2016-2017,188901125,SANBORN EL,ELEMENTARY,188901,AMARILLO ISD,16,188,POTTER COUNTY,547,10,0,189,164,29,527,547,278,0,0,75,32,9
STATE,CAMPUS,2016-2017,101912281,SANCHEZ EL,ELEMENTARY,101912,HOUSTON ISD,4,101,HARRIS COUNTY,552,51,0,287,264,0,531,552,418,0,0,52,10,-9999999
STATE,CAMPUS,2016-2017,227901127,SANCHEZ EL,ELEMENTARY,227901,AUSTIN ISD,13,227,TRAVIS COUNTY,353,8,0,257,235,22,331,353,290,-9999999,0,29,-9999999,-9999999
STATE,CAMPUS,2016-2017,178904130,SANDERS EL,ELEMENTARY,178904,CORPUS CHRISTI ISD,2,178,NUECES COUNTY,420,0,0,26,25,-9999999,329,420,235,-9999999,-9999999,31,9,19
STATE,CAMPUS,2016-2017,222901001,SANDERSON SCHOOLS,ELEMENTARY / SECONDARY,222901,TERRELL COUNTY ISD,18,222,TERRELL COUNTY,146,-9999999,55,-9999999,0,-9999999,70,146,74,0,0,16,0,-9999999
STATE,CAMPUS,2016-2017,84910129,SANDRA MOSSMAN EL,ELEMENTARY,84910,CLEAR CREEK ISD,4,84,GALVESTON COUNTY,961,108,0,34,0,32,115,-9999999,304,-9999999,-9999999,70,6,8
STATE,CAMPUS,2016-2017,58909001,SANDS CISD,ELEMENTARY / SECONDARY,58909,SANDS CISD,17,58,DAWSON COUNTY,235,7,69,28,0,28,121,235,108,-9999999,0,16,-9999999,7
STATE,CAMPUS,2016-2017,117903101,SANFORD-FRITCH EL,ELEMENTARY,117903,SANFORD-FRITCH ISD,16,117,HUTCHINSON COUNTY,376,15,0,0,0,0,146,375,139,0,5,55,6,-9999999
STATE,CAMPUS,2016-2017,117903001,SANFORD-FRITCH H S,HIGH SCHOOL,117903,SANFORD-FRITCH ISD,16,117,HUTCHINSON COUNTY,200,15,180,0,0,0,51,0,68,-9999999,0,22,-9999999,0
STATE,CAMPUS,2016-2017,117903041,SANFORD-FRITCH J H,MIDDLE SCHOOL,117903,SANFORD-FRITCH ISD,16,117,HUTCHINSON COUNTY,166,11,0,0,0,0,75,0,102,-9999999,-9999999,32,-9999999,0
STATE,CAMPUS,2016-2017,61908001,SANGER H S,HIGH SCHOOL,61908,SANGER ISD,11,61,DENTON COUNTY,792,29,718,15,0,15,286,792,304,8,-9999999,70,19,43
STATE,CAMPUS,2016-2017,61908041,SANGER MIDDLE,JUNIOR HIGH SCHOOL,61908,SANGER ISD,11,61,DENTON COUNTY,401,22,0,19,0,19,166,401,165,7,-9999999,51,-9999999,34
STATE,CAMPUS,2016-2017,61908105,SANGER SIXTH GRADE CAMPUS,MIDDLE SCHOOL,61908,SANGER ISD,11,61,DENTON COUNTY,206,10,0,8,0,8,86,206,74,-9999999,-9999999,25,-9999999,15
STATE,CAMPUS,2016-2017,42903101,SANTA ANNA EL,ELEMENTARY,42903,SANTA ANNA ISD,15,42,COLEMAN COUNTY,163,16,0,0,0,0,121,163,47,-9999999,-9999999,13,15,9
STATE,CAMPUS,2016-2017,42903001,SANTA ANNA SECONDARY,HIGH SCHOOL,42903,SANTA ANNA ISD,15,42,COLEMAN COUNTY,122,-9999999,56,0,0,0,84,0,70,-9999999,0,11,7,-9999999
STATE,CAMPUS,2016-2017,126903111,SANTA FE EL,ELEMENTARY,126903,CLEBURNE ISD,11,126,JOHNSON COUNTY,438,17,0,245,169,77,394,438,367,-9999999,0,39,16,20
STATE,CAMPUS,2016-2017,84909001,SANTA FE H S,HIGH SCHOOL,84909,SANTA FE ISD,4,84,GALVESTON COUNTY,1471,63,1005,22,0,18,348,0,837,-9999999,-9999999,137,7,48
STATE,CAMPUS,2016-2017,84909041,SANTA FE J H,MIDDLE SCHOOL,84909,SANTA FE ISD,4,84,GALVESTON COUNTY,1036,73,119,30,0,30,350,1036,497,-9999999,-9999999,122,14,20
STATE,CAMPUS,2016-2017,137904001,SANTA GERTRUDIS ACADEMY H S,HIGH SCHOOL,137904,SANTA GERTRUDIS ISD,2,137,KLEBERG COUNTY,399,66,263,-9999999,0,-9999999,149,0,78,10,0,10,0,-9999999
STATE,CAMPUS,2016-2017,137904101,SANTA GERTRUDIS SCHOOL,ELEMENTARY,137904,SANTA GERTRUDIS ISD,2,137,KLEBERG COUNTY,337,42,0,-9999999,0,-9999999,81,0,46,6,0,17,0,19
STATE,CAMPUS,2016-2017,31913007,SANTA MARIA ACADEMIC ACADEMY-OPTIO,ELEMENTARY / SECONDARY,31913,SANTA MARIA ISD,1,31,CAMERON COUNTY,30,0,17,21,0,20,30,30,30,0,0,0,0,0
STATE,CAMPUS,2016-2017,31913005,SANTA MARIA DAEP,ELEMENTARY / SECONDARY,31913,SANTA MARIA ISD,1,31,CAMERON COUNTY,-9999999,0,0,-9999999,0,-9999999,-9999999,-9999999,-9999999,0,0,0,0,0
STATE,CAMPUS,2016-2017,240901115,SANTA MARIA EL,ELEMENTARY,240901,LAREDO ISD,1,240,WEBB COUNTY,674,10,0,468,468,0,652,674,504,0,0,32,-9999999,6
STATE,CAMPUS,2016-2017,31913001,SANTA MARIA H S,HIGH SCHOOL,31913,SANTA MARIA ISD,1,31,CAMERON COUNTY,208,113,206,43,0,43,202,208,97,0,0,14,0,0
STATE,CAMPUS,2016-2017,31913041,SANTA MARIA J H,JUNIOR HIGH SCHOOL,31913,SANTA MARIA ISD,1,31,CAMERON COUNTY,73,35,38,18,0,18,72,73,42,0,0,-9999999,0,0
STATE,CAMPUS,2016-2017,31913042,SANTA MARIA MIDDLE,MIDDLE SCHOOL,31913,SANTA MARIA ISD,1,31,CAMERON COUNTY,96,16,56,34,15,18,96,96,62,0,0,7,0,0
STATE,CAMPUS,2016-2017,165901123,SANTA RITA EL,ELEMENTARY,165901,MIDLAND ISD,18,165,MIDLAND COUNTY,561,0,0,23,0,17,139,6,140,-9999999,-9999999,51,6,21
