SCOPE,AGG_LEVEL,YEAR,CAMPUS NUMBER,CAMPUS NAME,DISTRICT NUMBER,DISTRICT NAME,REGION,COUNTY NUMBER,COUNTY NAME,TOTAL ENROLLMENT,TOTAL G & T STUDENTS,TOTAL CTE STUDENTS,TOTAL LEP STUDENTS,TOTAL BILINGUAL STUDENTS,TOTAL ESL STUDENTS,TOTAL ECONOMICALLY DISADVANTAGED STUDENTS,TOTAL TITLE I STUDENTS,TOTAL AT RISK STUDENTS,TOTAL MILITARY CONNECTED STUDENTS,TOTAL FOSTER CARE STUDENTS,TOTAL STUDENTS RECEIVING SPECIAL EDUCATION SERVICES,TOTAL DYSLEXIC STUDENTS
STATE,CAMPUS,2014-2015,71905116,SAGELAND EL,71905,YSLETA ISD,19,71,EL PASO COUNTY,558,39,0,159,222,0,473,558,245,8,0,107,15
STATE,CAMPUS,2014-2015,220918103,SAGINAW EL,220918,EAGLE MT-SAGINAW ISD,11,220,TARRANT COUNTY,416,25,0,23,0,20,234,415,199,12,0,49,11
STATE,CAMPUS,2014-2015,220918004,SAGINAW H S,220918,EAGLE MT-SAGINAW ISD,11,220,TARRANT COUNTY,1785,133,1107,76,0,70,752,0,636,38,-9999999,137,19
STATE,CAMPUS,2014-2015,43910115,SAIGLING EL,43910,PLANO ISD,10,43,COLLIN COUNTY,368,74,0,42,0,36,67,0,101,0,0,41,8
STATE,CAMPUS,2014-2015,169911101,SAINT JO EL,169911,SAINT JO ISD,9,169,MONTAGUE COUNTY,139,11,0,-9999999,0,-9999999,69,139,43,0,0,12,0
STATE,CAMPUS,2014-2015,169911001,SAINT JO H S,169911,SAINT JO ISD,9,169,MONTAGUE COUNTY,118,10,105,0,0,0,43,118,52,0,0,21,5
STATE,CAMPUS,2014-2015,15907239,SAISD - PK 4 SA,15907,SAN ANTONIO ISD,20,15,BEXAR COUNTY,299,0,0,19,19,0,282,298,116,9,-9999999,-9999999,0
STATE,CAMPUS,2014-2015,14908001,SALADO H S,14908,SALADO ISD,12,14,BELL COUNTY,479,29,386,21,0,21,93,-9999999,138,35,0,22,24
STATE,CAMPUS,2014-2015,14908041,SALADO INT,14908,SALADO ISD,12,14,BELL COUNTY,481,26,0,43,0,42,115,479,179,33,-9999999,17,15
STATE,CAMPUS,2014-2015,15911042,SALADO INT,15911,EAST CENTRAL ISD,20,15,BEXAR COUNTY,753,64,0,104,131,0,553,753,507,7,5,58,69
STATE,CAMPUS,2014-2015,14908042,SALADO J H,14908,SALADO ISD,12,14,BELL COUNTY,232,20,48,14,0,14,54,0,83,18,-9999999,18,14
STATE,CAMPUS,2014-2015,178909005,SALAZAR CROSSROADS ACADEMY,178909,ROBSTOWN ISD,2,178,NUECES COUNTY,42,0,23,0,0,0,35,42,42,0,0,0,0
STATE,CAMPUS,2014-2015,57903005,SALAZAR DISTRICT ALTERNATIVE EDUCA,57903,CARROLLTON-FARMERS BRANCH ISD,10,57,DALLAS COUNTY,53,0,10,9,0,9,37,53,53,0,0,11,-9999999
STATE,CAMPUS,2014-2015,125901106,SALAZAR EL,125901,ALICE ISD,2,125,JIM WELLS COUNTY,308,6,0,17,13,0,262,308,195,0,0,19,8
STATE,CAMPUS,2014-2015,108908113,SALINAS EL,108908,MISSION CISD,1,108,HIDALGO COUNTY,509,28,0,261,246,0,467,509,369,-9999999,0,27,5
STATE,CAMPUS,2014-2015,240903107,SALINAS EL,240903,UNITED ISD,1,240,WEBB COUNTY,848,66,0,498,524,0,709,848,739,0,8,67,7
STATE,CAMPUS,2014-2015,57910125,SALLYE R MOORE EL,57910,GRAND PRAIRIE ISD,10,57,DALLAS COUNTY,518,44,0,58,-9999999,49,327,518,339,-9999999,0,46,-9999999
STATE,CAMPUS,2014-2015,112909001,SALTILLO SCHOOL,112909,SALTILLO ISD,8,112,HOPKINS COUNTY,268,0,79,30,0,27,186,268,99,0,0,34,0
STATE,CAMPUS,2014-2015,240903044,SALVADOR GARCIA MIDDLE,240903,UNITED ISD,1,240,WEBB COUNTY,483,48,160,214,0,214,473,483,341,-9999999,-9999999,62,10
STATE,CAMPUS,2014-2015,71909042,SALVADOR SANCHEZ MIDDLE,71909,SOCORRO ISD,19,71,EL PASO COUNTY,746,51,131,189,0,162,666,746,393,-9999999,-9999999,77,19
STATE,CAMPUS,2014-2015,101919117,SALYERS EL,101919,SPRING ISD,4,101,HARRIS COUNTY,814,27,0,155,106,50,550,814,380,-9999999,-9999999,68,5
STATE,CAMPUS,2014-2015,108912117,SAM FORDYCE EL,108912,LA JOYA ISD,1,108,HIDALGO COUNTY,500,36,0,291,266,0,466,500,397,-9999999,0,46,5
STATE,CAMPUS,2014-2015,221901124,SAM HOUSTON,221901,ABILENE ISD,14,221,TAYLOR COUNTY,32,0,-9999999,0,0,0,31,-9999999,31,0,-9999999,29,0
STATE,CAMPUS,2014-2015,21902112,SAM HOUSTON EL,21902,BRYAN ISD,6,21,BRAZOS COUNTY,464,71,0,13,0,13,179,14,191,-9999999,-9999999,60,12
STATE,CAMPUS,2014-2015,31905101,SAM HOUSTON EL,31905,LA FERIA ISD,1,31,CAMERON COUNTY,557,0,0,107,98,0,498,552,323,5,-9999999,37,0
STATE,CAMPUS,2014-2015,57905160,SAM HOUSTON EL,57905,DALLAS ISD,10,57,DALLAS COUNTY,241,22,0,154,145,-9999999,211,239,177,0,0,30,10
STATE,CAMPUS,2014-2015,68901113,SAM HOUSTON EL,68901,ECTOR COUNTY ISD,18,68,ECTOR COUNTY,625,35,0,11,0,9,426,625,369,0,-9999999,63,10
STATE,CAMPUS,2014-2015,101910116,SAM HOUSTON EL,101910,GALENA PARK ISD,4,101,HARRIS COUNTY,875,39,0,566,493,70,797,875,712,0,-9999999,54,-9999999
STATE,CAMPUS,2014-2015,108913103,SAM HOUSTON EL,108913,WESLACO ISD,1,108,HIDALGO COUNTY,713,37,0,215,211,0,590,713,445,5,0,67,13
STATE,CAMPUS,2014-2015,175903105,SAM HOUSTON EL,175903,CORSICANA ISD,12,175,NAVARRO COUNTY,434,30,0,250,434,0,312,434,352,7,0,6,7
STATE,CAMPUS,2014-2015,159901115,SAM HOUSTON ELEMENTARY,159901,EAGLE PASS ISD,20,159,MAVERICK COUNTY,499,25,0,298,289,0,428,499,383,0,0,32,-9999999
STATE,CAMPUS,2014-2015,220901002,SAM HOUSTON H S,220901,ARLINGTON ISD,11,220,TARRANT COUNTY,3499,219,2446,1028,0,996,2978,3499,2895,-9999999,0,341,14
STATE,CAMPUS,2014-2015,57909043,SAM HOUSTON MIDDLE,57909,GARLAND ISD,10,57,DALLAS COUNTY,1072,30,181,380,0,364,907,1071,764,-9999999,0,146,13
STATE,CAMPUS,2014-2015,102902043,SAM HOUSTON MIDDLE,102902,MARSHALL ISD,7,102,HARRISON COUNTY,441,94,0,67,0,67,328,441,154,8,7,15,-9999999
STATE,CAMPUS,2014-2015,20908105,SAM JAMISON MIDDLE,20908,PEARLAND ISD,4,20,BRAZORIA COUNTY,814,18,0,70,44,18,333,126,292,9,-9999999,90,32
STATE,CAMPUS,2014-2015,21902046,SAM RAYBURN,21902,BRYAN ISD,6,21,BRAZOS COUNTY,777,134,102,80,0,80,511,777,471,0,-9999999,88,82
STATE,CAMPUS,2014-2015,57910118,SAM RAYBURN EL,57910,GRAND PRAIRIE ISD,10,57,DALLAS COUNTY,491,18,0,211,292,12,421,491,419,0,0,59,10
STATE,CAMPUS,2014-2015,74917101,SAM RAYBURN EL,74917,SAM RAYBURN ISD,10,74,FANNIN COUNTY,320,8,0,6,0,6,170,202,75,5,0,19,17
STATE,CAMPUS,2014-2015,101917002,SAM RAYBURN H S,101917,PASADENA ISD,4,101,HARRIS COUNTY,2995,190,2009,351,0,333,2304,0,1619,-9999999,-9999999,283,68
STATE,CAMPUS,2014-2015,220905161,SAM ROSEN EL,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,563,45,0,360,349,-9999999,431,563,484,0,0,41,-9999999
STATE,CAMPUS,2014-2015,57905083,SAM TASBY MIDDLE,57905,DALLAS ISD,10,57,DALLAS COUNTY,837,56,61,646,-9999999,606,776,837,753,0,-9999999,87,18
STATE,CAMPUS,2014-2015,101902118,SAMMONS EL,101902,ALDINE ISD,4,101,HARRIS COUNTY,830,9,0,456,380,61,710,830,602,0,-9999999,52,13
STATE,CAMPUS,2014-2015,101907138,SAMPSON EL,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,1093,125,0,30,0,25,20,-9999999,198,0,-9999999,84,8
STATE,CAMPUS,2014-2015,61911109,SAMUEL BECK EL,61911,NORTHWEST ISD,11,61,DENTON COUNTY,731,103,0,38,0,36,44,0,143,15,0,51,19
STATE,CAMPUS,2014-2015,94902001,SAMUEL CLEMENS H S,94902,SCHERTZ-CIBOLO-U CITY ISD,20,94,GUADALUPE COUNTY,2450,153,1545,41,0,38,559,0,1074,270,8,186,67
STATE,CAMPUS,2014-2015,236902103,SAMUEL HOUSTON EL,236902,HUNTSVILLE ISD,6,236,WALKER COUNTY,571,23,0,31,-9999999,31,366,569,288,8,9,42,11
STATE,CAMPUS,2014-2015,226905202,SAN ANGELO STATE SCHOOL,226905,WATER VALLEY ISD,15,226,TOM GREEN COUNTY,-9999999,0,-9999999,0,0,0,-9999999,0,-9999999,0,0,-9999999,0
STATE,CAMPUS,2014-2015,57804011,SAN ANTONIO CAN ACADEMY,57804,TEXANS CAN ACADEMIES,10,57,DALLAS COUNTY,352,0,57,45,0,45,336,352,345,0,0,29,0
STATE,CAMPUS,2014-2015,15820001,SAN ANTONIO SCHOOL FOR INQUIRY & C,15820,SAN ANTONIO SCHOOL FOR INQUIRY & C,20,15,BEXAR COUNTY,340,34,229,0,0,0,301,340,302,0,-9999999,61,19
STATE,CAMPUS,2014-2015,15823001,SAN ANTONIO TECHNOLOGY ACADEMY,15823,SAN ANTONIO TECHNOLOGY ACADEMY,20,15,BEXAR COUNTY,58,0,25,-9999999,0,-9999999,56,58,55,0,0,6,0
STATE,CAMPUS,2014-2015,203901102,SAN AUGUSTINE EL,203901,SAN AUGUSTINE ISD,7,203,SAN AUGUSTINE COUNTY,407,17,0,58,0,57,347,407,311,7,6,51,8
STATE,CAMPUS,2014-2015,203901002,SAN AUGUSTINE H S,203901,SAN AUGUSTINE ISD,7,203,SAN AUGUSTINE COUNTY,361,43,244,16,0,16,267,361,236,0,-9999999,48,5
STATE,CAMPUS,2014-2015,31912001,SAN BENITO H S,31912,SAN BENITO CISD,1,31,CAMERON COUNTY,2027,129,1723,179,0,159,1384,2026,1152,13,-9999999,154,17
STATE,CAMPUS,2014-2015,31912043,SAN BENITO RIVERSIDE MIDDLE,31912,SAN BENITO CISD,1,31,CAMERON COUNTY,707,10,180,187,0,156,584,707,432,0,-9999999,47,9
STATE,CAMPUS,2014-2015,31912007,SAN BENITO VETERANS MEMORIAL ACADE,31912,SAN BENITO CISD,1,31,CAMERON COUNTY,847,33,816,94,0,83,512,847,444,7,-9999999,77,-9999999
STATE,CAMPUS,2014-2015,108904118,SAN CARLOS EL,108904,EDINBURG CISD,1,108,HIDALGO COUNTY,511,6,0,312,310,0,495,511,390,-9999999,0,25,0
STATE,CAMPUS,2014-2015,66902001,SAN DIEGO H S,66902,SAN DIEGO ISD,2,66,DUVAL COUNTY,388,30,288,11,0,11,201,388,203,0,0,27,0
STATE,CAMPUS,2014-2015,71904001,SAN ELIZARIO H S,71904,SAN ELIZARIO ISD,19,71,EL PASO COUNTY,1045,54,845,256,0,228,1009,1045,615,0,-9999999,66,6
STATE,CAMPUS,2014-2015,233901104,SAN FELIPE MEMORIAL MIDDLE,233901,SAN FELIPE-DEL RIO CISD,15,233,VAL VERDE COUNTY,772,110,0,135,0,129,571,772,290,16,0,68,28
STATE,CAMPUS,2014-2015,214902101,SAN ISIDRO EL,214902,SAN ISIDRO ISD,1,214,STARR COUNTY,168,21,0,34,0,34,143,168,93,0,0,26,0
STATE,CAMPUS,2014-2015,214902001,SAN ISIDRO H S,214902,SAN ISIDRO ISD,1,214,STARR COUNTY,72,12,65,10,0,10,64,0,42,0,0,-9999999,0
STATE,CAMPUS,2014-2015,57905207,SAN JACINTO EL,57905,DALLAS ISD,10,57,DALLAS COUNTY,540,23,0,354,340,0,540,540,411,0,0,49,-9999999
STATE,CAMPUS,2014-2015,68901121,SAN JACINTO EL,68901,ECTOR COUNTY ISD,18,68,ECTOR COUNTY,746,33,0,144,129,9,477,746,508,-9999999,-9999999,45,12
STATE,CAMPUS,2014-2015,101911112,SAN JACINTO EL,101911,GOOSE CREEK CISD,4,101,HARRIS COUNTY,463,25,0,164,152,-9999999,391,463,333,0,0,44,26
STATE,CAMPUS,2014-2015,146906102,SAN JACINTO EL,146906,LIBERTY ISD,4,146,LIBERTY COUNTY,445,-9999999,0,139,117,-9999999,307,445,264,-9999999,9,22,0
STATE,CAMPUS,2014-2015,170902115,SAN JACINTO EL,170902,CONROE ISD,6,170,MONTGOMERY COUNTY,724,11,0,221,140,54,523,724,420,-9999999,5,59,14
STATE,CAMPUS,2014-2015,188901126,SAN JACINTO EL,188901,AMARILLO ISD,16,188,POTTER COUNTY,662,14,0,64,0,64,639,662,315,-9999999,0,84,8
STATE,CAMPUS,2014-2015,226903119,SAN JACINTO EL,226903,SAN ANGELO ISD,15,226,TOM GREEN COUNTY,410,0,0,72,72,0,354,410,274,-9999999,0,66,-9999999
STATE,CAMPUS,2014-2015,101908104,SAN JACINTO ELEMENTARY,101908,DEER PARK ISD,4,101,HARRIS COUNTY,947,56,0,167,255,32,349,947,341,-9999999,-9999999,66,27
STATE,CAMPUS,2014-2015,101917045,SAN JACINTO INT,101917,PASADENA ISD,4,101,HARRIS COUNTY,689,34,0,130,0,116,596,689,396,-9999999,-9999999,99,30
STATE,CAMPUS,2014-2015,165901045,SAN JACINTO J H,165901,MIDLAND ISD,18,165,MIDLAND COUNTY,709,54,224,67,0,63,326,709,440,-9999999,0,48,24
STATE,CAMPUS,2014-2015,84901108,SAN LEON EL,84901,DICKINSON ISD,4,84,GALVESTON COUNTY,829,23,0,223,177,30,607,829,424,11,-9999999,82,-9999999
STATE,CAMPUS,2014-2015,159901109,SAN LUIS ELEMENTARY,159901,EAGLE PASS ISD,20,159,MAVERICK COUNTY,461,41,0,232,222,0,369,461,309,0,0,39,5
STATE,CAMPUS,2014-2015,105902001,SAN MARCOS H S,105902,SAN MARCOS CISD,13,105,HAYS COUNTY,2162,179,1664,69,0,67,1341,520,1010,-9999999,-9999999,216,114
STATE,CAMPUS,2014-2015,178909101,SAN PEDRO EL,178909,ROBSTOWN ISD,2,178,NUECES COUNTY,204,10,0,12,10,0,187,204,126,-9999999,0,22,0
STATE,CAMPUS,2014-2015,245904101,SAN PERLITA EL,245904,SAN PERLITA ISD,1,245,WILLACY COUNTY,134,-9999999,0,16,0,16,96,134,60,0,0,6,0
STATE,CAMPUS,2014-2015,245904002,SAN PERLITA H S,245904,SAN PERLITA ISD,1,245,WILLACY COUNTY,90,-9999999,70,6,0,6,63,90,54,-9999999,0,8,-9999999
STATE,CAMPUS,2014-2015,245904041,SAN PERLITA MIDDLE,245904,SAN PERLITA ISD,1,245,WILLACY COUNTY,57,0,27,-9999999,0,-9999999,34,57,28,0,0,10,0
STATE,CAMPUS,2014-2015,206901101,SAN SABA EL,206901,SAN SABA ISD,15,206,SAN SABA COUNTY,335,16,0,88,0,86,255,334,177,-9999999,11,38,11
STATE,CAMPUS,2014-2015,206901001,SAN SABA H S,206901,SAN SABA ISD,15,206,SAN SABA COUNTY,177,13,175,8,0,8,91,177,51,0,-9999999,19,-9999999
STATE,CAMPUS,2014-2015,206901041,SAN SABA MIDDLE,206901,SAN SABA ISD,15,206,SAN SABA COUNTY,200,25,0,22,0,22,122,200,77,0,-9999999,21,7
STATE,CAMPUS,2014-2015,22903101,SAN VICENTE EL,22903,SAN VICENTE ISD,18,22,BREWSTER COUNTY,29,0,0,0,0,0,8,0,12,0,0,-9999999,0
STATE,CAMPUS,2014-2015,188901125,SANBORN EL,188901,AMARILLO ISD,16,188,POTTER COUNTY,680,8,0,264,234,30,642,680,450,-9999999,-9999999,115,-9999999
STATE,CAMPUS,2014-2015,101912281,SANCHEZ EL,101912,HOUSTON ISD,4,101,HARRIS COUNTY,606,45,0,304,277,0,573,606,494,-9999999,0,44,-9999999
STATE,CAMPUS,2014-2015,227901127,SANCHEZ EL,227901,AUSTIN ISD,13,227,TRAVIS COUNTY,436,12,0,314,291,21,418,436,363,0,0,40,-9999999
STATE,CAMPUS,2014-2015,178904130,SANDERS EL,178904,CORPUS CHRISTI ISD,2,178,NUECES COUNTY,443,0,0,25,22,0,340,443,247,-9999999,6,23,8
STATE,CAMPUS,2014-2015,222901001,SANDERSON SCHOOLS,222901,TERRELL COUNTY ISD,18,222,TERRELL COUNTY,142,-9999999,24,-9999999,0,-9999999,44,142,48,-9999999,0,9,0
STATE,CAMPUS,2014-2015,84910129,SANDRA MOSSMAN EL,84910,CLEAR CREEK ISD,4,84,GALVESTON COUNTY,845,81,0,36,0,34,90,-9999999,148,-9999999,-9999999,62,14
STATE,CAMPUS,2014-2015,58909001,SANDS CISD,58909,SANDS CISD,17,58,DAWSON COUNTY,238,5,65,29,0,29,134,238,109,-9999999,0,20,12
STATE,CAMPUS,2014-2015,117903101,SANFORD-FRITCH EL,117903,SANFORD-FRITCH ISD,16,117,HUTCHINSON COUNTY,421,23,0,0,0,0,177,420,171,0,-9999999,44,-9999999
STATE,CAMPUS,2014-2015,117903001,SANFORD-FRITCH H S,117903,SANFORD-FRITCH ISD,16,117,HUTCHINSON COUNTY,228,16,170,0,0,0,91,0,107,-9999999,-9999999,37,0
STATE,CAMPUS,2014-2015,117903041,SANFORD-FRITCH J H,117903,SANFORD-FRITCH ISD,16,117,HUTCHINSON COUNTY,181,14,0,0,0,0,86,0,108,-9999999,-9999999,29,0
STATE,CAMPUS,2014-2015,61908001,SANGER H S,61908,SANGER ISD,11,61,DENTON COUNTY,796,25,693,8,0,8,283,796,355,10,-9999999,69,48
STATE,CAMPUS,2014-2015,61908041,SANGER MIDDLE,61908,SANGER ISD,11,61,DENTON COUNTY,415,19,124,9,0,9,160,415,88,-9999999,0,37,24
STATE,CAMPUS,2014-2015,61908105,SANGER SIXTH GRADE CENTER,61908,SANGER ISD,11,61,DENTON COUNTY,182,17,0,7,0,7,85,182,60,-9999999,0,23,13
STATE,CAMPUS,2014-2015,42903101,SANTA ANNA EL,42903,SANTA ANNA ISD,15,42,COLEMAN COUNTY,155,9,0,0,0,0,111,155,82,0,0,12,6
STATE,CAMPUS,2014-2015,42903001,SANTA ANNA SECONDARY,42903,SANTA ANNA ISD,15,42,COLEMAN COUNTY,110,5,65,0,0,0,72,0,57,0,0,9,0
STATE,CAMPUS,2014-2015,126903111,SANTA FE EL,126903,CLEBURNE ISD,11,126,JOHNSON COUNTY,433,32,0,232,199,36,397,432,346,-9999999,9,27,9
STATE,CAMPUS,2014-2015,84909001,SANTA FE H S,84909,SANTA FE ISD,4,84,GALVESTON COUNTY,1477,68,848,19,0,15,286,0,762,18,-9999999,135,48
STATE,CAMPUS,2014-2015,84909041,SANTA FE J H,84909,SANTA FE ISD,4,84,GALVESTON COUNTY,1076,44,70,18,0,16,366,1076,503,16,0,127,35
STATE,CAMPUS,2014-2015,137904001,SANTA GERTRUDIS ACADEMY H S,137904,SANTA GERTRUDIS ISD,2,137,KLEBERG COUNTY,339,70,209,-9999999,0,-9999999,135,339,40,9,-9999999,8,8
STATE,CAMPUS,2014-2015,137904101,SANTA GERTRUDIS SCHOOL,137904,SANTA GERTRUDIS ISD,2,137,KLEBERG COUNTY,291,49,0,-9999999,0,-9999999,88,291,58,8,0,10,6
STATE,CAMPUS,2014-2015,31913005,SANTA MARIA DAEP,31913,SANTA MARIA ISD,1,31,CAMERON COUNTY,-9999999,0,-9999999,-9999999,0,-9999999,-9999999,0,-9999999,0,0,0,0
STATE,CAMPUS,2014-2015,240901115,SANTA MARIA EL,240901,LAREDO ISD,1,240,WEBB COUNTY,701,26,0,496,494,0,673,690,557,0,0,46,-9999999
STATE,CAMPUS,2014-2015,31913001,SANTA MARIA H S,31913,SANTA MARIA ISD,1,31,CAMERON COUNTY,199,61,186,44,0,43,188,199,155,0,0,13,0
STATE,CAMPUS,2014-2015,31913041,SANTA MARIA MIDDLE,31913,SANTA MARIA ISD,1,31,CAMERON COUNTY,160,-9999999,59,40,0,38,151,160,123,0,0,10,0
STATE,CAMPUS,2014-2015,165901123,SANTA RITA EL,165901,MIDLAND ISD,18,165,MIDLAND COUNTY,671,-9999999,0,31,0,23,177,20,241,15,5,57,19
STATE,CAMPUS,2014-2015,226903120,SANTA RITA EL,226903,SAN ANGELO ISD,15,226,TOM GREEN COUNTY,379,20,0,7,6,-9999999,177,379,156,6,0,20,-9999999
STATE,CAMPUS,2014-2015,31914002,SANTA ROSA DAEP,31914,SANTA ROSA ISD,1,31,CAMERON COUNTY,-9999999,0,0,0,0,0,-9999999,-9999999,-9999999,0,0,0,0
STATE,CAMPUS,2014-2015,31914001,SANTA ROSA H S,31914,SANTA ROSA ISD,1,31,CAMERON COUNTY,342,18,300,8,0,5,297,342,202,-9999999,0,30,0
STATE,CAMPUS,2014-2015,31914003,SANTA ROSA JJAEP,31914,SANTA ROSA ISD,1,31,CAMERON COUNTY,-9999999,0,0,0,0,0,-9999999,-9999999,-9999999,0,0,0,0
STATE,CAMPUS,2014-2015,108903102,SANTIAGO GARCIA EL,108903,EDCOUCH-ELSA ISD,1,108,HIDALGO COUNTY,492,28,0,276,275,0,492,492,398,-9999999,-9999999,39,9
STATE,CAMPUS,2014-2015,182904101,SANTO EL,182904,SANTO ISD,11,182,PALO PINTO COUNTY,218,13,0,21,0,21,110,218,76,-9999999,0,20,10
STATE,CAMPUS,2014-2015,220915042,SANTO FORTE J H,220915,AZLE ISD,11,220,TARRANT COUNTY,448,42,46,14,0,14,220,7,181,-9999999,-9999999,46,18
STATE,CAMPUS,2014-2015,182904001,SANTO H S,182904,SANTO ISD,11,182,PALO PINTO COUNTY,261,39,138,-9999999,0,-9999999,114,-9999999,120,-9999999,0,24,27
STATE,CAMPUS,2014-2015,240901116,SANTO NINO EL,240901,LAREDO ISD,1,240,WEBB COUNTY,708,37,0,573,573,0,656,704,617,0,-9999999,44,5
STATE,CAMPUS,2014-2015,108909121,SANTOS LIVAS EL,108909,PHARR-SAN JUAN-ALAMO ISD,1,108,HIDALGO COUNTY,632,45,0,267,263,0,587,632,523,-9999999,-9999999,25,-9999999
STATE,CAMPUS,2014-2015,15907144,SARAH S KING EL,15907,SAN ANTONIO ISD,20,15,BEXAR COUNTY,433,27,0,77,58,8,422,433,312,-9999999,0,57,28
STATE,CAMPUS,2014-2015,57905072,SARAH ZUMWALT MIDDLE,57905,DALLAS ISD,10,57,DALLAS COUNTY,435,30,85,53,-9999999,45,392,435,357,0,0,60,12
STATE,CAMPUS,2014-2015,131001103,SARITA EL,131001,KENEDY COUNTY WIDE CSD,2,131,KENEDY COUNTY,78,6,0,5,0,5,49,78,33,-9999999,0,5,-9999999
STATE,CAMPUS,2014-2015,79907050,SARTARTIA MIDDLE,79907,FORT BEND ISD,4,79,FORT BEND COUNTY,1302,186,140,45,0,42,96,0,166,11,-9999999,49,7
STATE,CAMPUS,2014-2015,57814004,SAU CAMPUS,57814,ACADEMY FOR ACADEMIC EXCELLENCE,10,57,DALLAS COUNTY,49,0,42,7,0,6,49,49,49,0,0,-9999999,0
STATE,CAMPUS,2014-2015,61901119,SAVANNAH EL,61901,DENTON ISD,11,61,DENTON COUNTY,640,79,0,17,0,17,143,0,30,9,-9999999,57,16
STATE,CAMPUS,2014-2015,15909105,SAVANNAH HEIGHTS INT,15909,SOMERSET ISD,20,15,BEXAR COUNTY,557,37,0,63,51,0,447,557,369,-9999999,5,56,43
STATE,CAMPUS,2014-2015,20901113,SAVANNAH LAKES EL,20901,ALVIN ISD,4,20,BRAZORIA COUNTY,880,68,0,284,231,65,486,880,425,13,-9999999,53,20
STATE,CAMPUS,2014-2015,74911101,SAVOY EL,74911,SAVOY ISD,10,74,FANNIN COUNTY,151,10,0,-9999999,0,-9999999,90,151,47,-9999999,0,16,-9999999
STATE,CAMPUS,2014-2015,74911001,SAVOY H S,74911,SAVOY ISD,10,74,FANNIN COUNTY,137,20,86,0,0,0,66,0,48,0,0,12,0
STATE,CAMPUS,2014-2015,79907142,SCANLAN OAKS EL,79907,FORT BEND ISD,4,79,FORT BEND COUNTY,986,96,0,34,0,23,20,0,286,5,-9999999,54,9
STATE,CAMPUS,2014-2015,15915179,SCARBOROUGH EL,15915,NORTHSIDE ISD,20,15,BEXAR COUNTY,788,31,0,13,0,-9999999,323,7,183,96,6,99,32
STATE,CAMPUS,2014-2015,101912237,SCARBOROUGH EL,101912,HOUSTON ISD,4,101,HARRIS COUNTY,760,112,0,433,397,0,654,760,650,-9999999,-9999999,27,-9999999
STATE,CAMPUS,2014-2015,101912024,SCARBOROUGH H S,101912,HOUSTON ISD,4,101,HARRIS COUNTY,703,24,469,124,0,123,649,703,543,0,0,116,6
STATE,CAMPUS,2014-2015,125901107,SCHALLERT EL,125901,ALICE ISD,2,125,JIM WELLS COUNTY,613,8,0,20,20,0,488,613,335,-9999999,6,36,5
STATE,CAMPUS,2014-2015,178904132,SCHANEN ESTATES EL,178904,CORPUS CHRISTI ISD,2,178,NUECES COUNTY,416,0,0,17,9,-9999999,286,416,215,-9999999,-9999999,55,9
STATE,CAMPUS,2014-2015,165901125,SCHARBAUER EL,165901,MIDLAND ISD,18,165,MIDLAND COUNTY,863,-9999999,0,15,0,11,248,25,301,7,18,68,38
STATE,CAMPUS,2014-2015,43910148,SCHELL EL,43910,PLANO ISD,10,43,COLLIN COUNTY,668,82,0,129,0,124,122,0,214,0,0,51,5
STATE,CAMPUS,2014-2015,15907164,SCHENCK EL,15907,SAN ANTONIO ISD,20,15,BEXAR COUNTY,657,14,0,141,129,0,579,657,431,9,5,69,14
STATE,CAMPUS,2014-2015,94902103,SCHERTZ EL,94902,SCHERTZ-CIBOLO-U CITY ISD,20,94,GUADALUPE COUNTY,909,20,0,238,379,12,508,909,592,66,11,57,19
STATE,CAMPUS,2014-2015,43910047,SCHIMELPFENIG MIDDLE,43910,PLANO ISD,10,43,COLLIN COUNTY,957,354,207,32,0,29,118,0,82,0,0,63,25
STATE,CAMPUS,2014-2015,101915047,SCHINDEWOLF INTERMEDIATE SCHOOL,101915,KLEIN ISD,4,101,HARRIS COUNTY,1321,76,291,79,0,71,452,-9999999,471,8,5,119,22
STATE,CAMPUS,2014-2015,101905103,SCHOCHLER EL,101905,CHANNELVIEW ISD,4,101,HARRIS COUNTY,534,6,0,203,185,14,445,534,373,0,0,44,5
STATE,CAMPUS,2014-2015,101912353,SCHOOL AT ST GEORGE PLACE,101912,HOUSTON ISD,4,101,HARRIS COUNTY,786,72,0,277,22,251,385,786,497,-9999999,-9999999,59,13
STATE,CAMPUS,2014-2015,57905029,SCHOOL COMMUNITY GUIDANCE CENTER,57905,DALLAS ISD,10,57,DALLAS COUNTY,119,9,22,27,0,21,84,-9999999,119,0,0,12,7
STATE,CAMPUS,2014-2015,101910008,SCHOOL FOR ACCELERATED LRN,101910,GALENA PARK ISD,4,101,HARRIS COUNTY,-9999999,0,0,0,0,0,-9999999,0,-9999999,0,0,-9999999,0
STATE,CAMPUS,2014-2015,101919009,SCHOOL FOR ACCELERATED LRN,101919,SPRING ISD,4,101,HARRIS COUNTY,-9999999,0,-9999999,0,0,0,0,0,-9999999,0,0,0,0
STATE,CAMPUS,2014-2015,57905039,SCHOOL FOR THE TALENTED AND GIFTED,57905,DALLAS ISD,10,57,DALLAS COUNTY,252,251,11,0,0,0,69,0,5,0,0,-9999999,0
