SCOPE,AGG_LEVEL,YEAR,CAMPUS NUMBER,CAMPUS NAME,DISTRICT NUMBER,DISTRICT NAME,REGION,COUNTY NUMBER,COUNTY NAME,TOTAL ENROLLMENT,TOTAL G & T STUDENTS,TOTAL CTE STUDENTS,TOTAL LEP STUDENTS,TOTAL BILINGUAL STUDENTS,TOTAL ESL STUDENTS,TOTAL ECONOMICALLY DISADVANTAGED STUDENTS,TOTAL TITLE I STUDENTS,TOTAL AT RISK STUDENTS,TOTAL MILITARY CONNECTED STUDENTS,TOTAL FOSTER CARE STUDENTS,TOTAL STUDENTS RECEIVING SPECIAL EDUCATION SERVICES,TOTAL DYSLEXIC STUDENTS
STATE,CAMPUS,2015-2016,44902041,WELLINGTON J H,44902,WELLINGTON ISD,16,44,COLLINGSWORTH COUNTY,112,-9999999,0,13,0,13,72,112,53,0,0,12,-9999999
STATE,CAMPUS,2015-2016,223904001,WELLMAN-UNION SCHOOL,223904,WELLMAN-UNION CISD,17,223,TERRY COUNTY,247,19,66,34,0,33,164,247,115,-9999999,-9999999,23,6
STATE,CAMPUS,2015-2016,246909115,WELLS BRANCH EL,246909,ROUND ROCK ISD,13,246,WILLIAMSON COUNTY,951,36,0,176,188,75,522,951,423,-9999999,-9999999,65,10
STATE,CAMPUS,2015-2016,15822009,WELLS BRANCH LEADERSHIP ACADEMY,15822,JUBILEE ACADEMIC CENTER,20,15,BEXAR COUNTY,943,41,47,109,0,101,305,266,354,5,-9999999,51,20
STATE,CAMPUS,2015-2016,37909101,WELLS EL,37909,WELLS ISD,7,37,CHEROKEE COUNTY,174,-9999999,-9999999,11,0,11,119,174,110,0,0,15,9
STATE,CAMPUS,2015-2016,43910116,WELLS EL,43910,PLANO ISD,10,43,COLLIN COUNTY,555,64,0,80,0,78,86,0,133,0,0,58,7
STATE,CAMPUS,2015-2016,37909001,WELLS H S,37909,WELLS ISD,7,37,CHEROKEE COUNTY,109,10,98,5,0,5,69,109,58,0,0,12,-9999999
STATE,CAMPUS,2015-2016,108913009,WESLACO 21ST CENTURY CTE EARLY COL,108913,WESLACO ISD,1,108,HIDALGO COUNTY,167,6,167,43,0,42,106,167,47,-9999999,0,15,-9999999
STATE,CAMPUS,2015-2016,108913006,WESLACO EAST H S,108913,WESLACO ISD,1,108,HIDALGO COUNTY,2150,119,1535,451,0,425,1732,2150,1366,43,0,198,41
STATE,CAMPUS,2015-2016,108913001,WESLACO H S,108913,WESLACO ISD,1,108,HIDALGO COUNTY,2521,209,2172,493,0,476,1768,2521,1484,60,0,230,78
STATE,CAMPUS,2015-2016,101912254,WESLEY EL,101912,HOUSTON ISD,4,101,HARRIS COUNTY,395,19,0,27,0,22,385,395,238,0,-9999999,35,-9999999
STATE,CAMPUS,2015-2016,15910115,WEST AVENUE EL,15910,NORTH EAST ISD,20,15,BEXAR COUNTY,327,-9999999,0,26,0,23,299,327,110,-9999999,-9999999,34,8
STATE,CAMPUS,2015-2016,161914129,WEST AVENUE EL,161914,WACO ISD,12,161,MCLENNAN COUNTY,353,10,0,102,28,74,340,353,290,0,0,16,-9999999
STATE,CAMPUS,2015-2016,220902111,WEST BIRDVILLE EL,220902,BIRDVILLE ISD,11,220,TARRANT COUNTY,709,33,0,471,419,52,627,709,608,-9999999,0,60,30
STATE,CAMPUS,2015-2016,20907042,WEST BRAZOS J H,20907,COLUMBIA-BRAZORIA ISD,4,20,BRAZORIA COUNTY,467,31,0,7,0,5,235,11,241,-9999999,-9999999,41,33
STATE,CAMPUS,2015-2016,101912099,WEST BRIAR MIDDLE,101912,HOUSTON ISD,4,101,HARRIS COUNTY,1010,315,33,111,-9999999,96,507,1010,446,7,0,70,30
STATE,CAMPUS,2015-2016,123910008,WEST BROOK SR H S,123910,BEAUMONT ISD,5,123,JEFFERSON COUNTY,2448,327,1816,83,0,61,1159,2448,747,0,0,211,131
STATE,CAMPUS,2015-2016,161916198,WEST BROOKHAVEN YOUTH RANCH SCHOOL,161916,WEST ISD,12,161,MCLENNAN COUNTY,33,0,29,-9999999,0,-9999999,33,0,33,0,0,8,0
STATE,CAMPUS,2015-2016,59901103,WEST CENTRAL EL,59901,HEREFORD ISD,16,59,DEAF SMITH COUNTY,289,-9999999,0,91,54,32,244,289,215,0,0,15,-9999999
STATE,CAMPUS,2015-2016,15819105,WEST COLUMBIA CHARTER SCH,15819,SHEKINAH RADIANCE ACADEMY,20,15,BEXAR COUNTY,122,0,51,-9999999,0,-9999999,65,122,101,0,0,13,-9999999
STATE,CAMPUS,2015-2016,20907102,WEST COLUMBIA EL,20907,COLUMBIA-BRAZORIA ISD,4,20,BRAZORIA COUNTY,734,20,0,64,0,62,338,732,388,8,0,42,32
STATE,CAMPUS,2015-2016,227913106,WEST CYPRESS HILLS EL,227913,LAKE TRAVIS ISD,13,227,TRAVIS COUNTY,605,23,0,8,-9999999,8,50,0,109,6,-9999999,44,12
STATE,CAMPUS,2015-2016,161916102,WEST EL,161916,WEST ISD,12,161,MCLENNAN COUNTY,557,9,0,37,0,37,255,550,141,5,-9999999,35,-9999999
STATE,CAMPUS,2015-2016,172902102,WEST EL,172902,DAINGERFIELD-LONE STAR ISD,8,172,MORRIS COUNTY,315,-9999999,0,37,0,37,283,315,139,0,-9999999,54,-9999999
STATE,CAMPUS,2015-2016,220901152,WEST EL,220901,ARLINGTON ISD,11,220,TARRANT COUNTY,774,16,0,223,0,219,397,0,559,-9999999,-9999999,45,20
STATE,CAMPUS,2015-2016,220920103,WEST EL,220920,WHITE SETTLEMENT ISD,11,220,TARRANT COUNTY,516,30,0,117,91,31,382,516,329,5,0,45,0
STATE,CAMPUS,2015-2016,8901105,WEST END EL,8901,BELLVILLE ISD,6,8,AUSTIN COUNTY,154,23,0,15,0,14,52,-9999999,49,-9999999,0,13,-9999999
STATE,CAMPUS,2015-2016,243905126,WEST FOUNDATION EL,243905,WICHITA FALLS ISD,9,243,WICHITA COUNTY,527,65,0,8,0,0,143,0,198,70,0,48,0
STATE,CAMPUS,2015-2016,123908111,WEST GROVES EARLY LEARNING CENTER,123908,PORT NECHES-GROVES ISD,5,123,JEFFERSON COUNTY,103,0,0,9,0,9,78,101,15,0,0,31,0
STATE,CAMPUS,2015-2016,161916001,WEST H S,161916,WEST ISD,12,161,MCLENNAN COUNTY,430,27,421,8,0,8,139,0,131,-9999999,0,32,32
STATE,CAMPUS,2015-2016,220905105,WEST HANDLEY EL,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,614,18,0,268,261,10,464,614,503,0,0,47,7
STATE,CAMPUS,2015-2016,100908101,WEST HARDIN EL,100908,WEST HARDIN COUNTY CISD,5,100,HARDIN COUNTY,333,25,0,0,0,0,197,333,141,0,0,16,16
STATE,CAMPUS,2015-2016,100908001,WEST HARDIN H S,100908,WEST HARDIN COUNTY CISD,5,100,HARDIN COUNTY,252,18,194,-9999999,0,-9999999,122,252,142,0,0,27,21
STATE,CAMPUS,2015-2016,220916111,WEST HURST EL,220916,HURST-EULESS-BEDFORD ISD,11,220,TARRANT COUNTY,500,24,0,72,0,70,327,500,252,5,-9999999,83,25
STATE,CAMPUS,2015-2016,57913103,WEST MAIN EL,57913,LANCASTER ISD,10,57,DALLAS COUNTY,282,35,0,40,0,33,262,282,189,8,-9999999,25,-9999999
STATE,CAMPUS,2015-2016,101914103,WEST MEMORIAL EL,101914,KATY ISD,4,101,HARRIS COUNTY,881,14,0,164,0,162,385,881,436,11,0,95,35
STATE,CAMPUS,2015-2016,101914042,WEST MEMORIAL J H,101914,KATY ISD,4,101,HARRIS COUNTY,748,35,152,43,0,42,335,12,309,12,0,97,56
STATE,CAMPUS,2015-2016,57914003,WEST MESQUITE H S,57914,MESQUITE ISD,10,57,DALLAS COUNTY,1974,100,1535,186,0,182,1606,1974,1229,0,0,211,90
STATE,CAMPUS,2015-2016,161916042,WEST MIDDLE,161916,WEST ISD,12,161,MCLENNAN COUNTY,296,17,0,18,0,18,108,295,122,5,0,18,11
STATE,CAMPUS,2015-2016,181906102,WEST ORANGE-STARK EL,181906,WEST ORANGE-COVE CISD,5,181,ORANGE COUNTY,1082,49,0,80,0,78,903,1082,513,0,-9999999,94,18
STATE,CAMPUS,2015-2016,181906001,WEST ORANGE-STARK H S,181906,WEST ORANGE-COVE CISD,5,181,ORANGE COUNTY,580,31,506,13,0,13,444,580,334,-9999999,-9999999,76,13
STATE,CAMPUS,2015-2016,181906041,WEST ORANGE-STARK MIDDLE,181906,WEST ORANGE-COVE CISD,5,181,ORANGE COUNTY,499,23,92,15,0,15,416,499,270,0,5,76,15
STATE,CAMPUS,2015-2016,178915104,WEST OSO EL,178915,WEST OSO ISD,2,178,NUECES COUNTY,453,32,0,33,30,0,434,452,280,0,-9999999,34,11
STATE,CAMPUS,2015-2016,178915001,WEST OSO H S,178915,WEST OSO ISD,2,178,NUECES COUNTY,532,20,463,13,0,12,470,532,240,-9999999,0,65,12
STATE,CAMPUS,2015-2016,178915002,WEST OSO ISD JJAEP,178915,WEST OSO ISD,2,178,NUECES COUNTY,-9999999,0,0,0,0,0,-9999999,-9999999,-9999999,0,0,0,0
STATE,CAMPUS,2015-2016,178915041,WEST OSO J H,178915,WEST OSO ISD,2,178,NUECES COUNTY,500,35,328,19,0,15,433,500,340,5,0,55,10
STATE,CAMPUS,2015-2016,227909042,WEST RIDGE MIDDLE,227909,EANES ISD,13,227,TRAVIS COUNTY,946,190,0,7,0,6,28,0,95,8,0,101,44
STATE,CAMPUS,2015-2016,201914105,WEST RUSK EL,201914,WEST RUSK COUNTY CONSOLIDATED ISD,7,201,RUSK COUNTY,284,12,0,64,0,64,227,278,155,0,-9999999,17,0
STATE,CAMPUS,2015-2016,201914001,WEST RUSK H S,201914,WEST RUSK COUNTY CONSOLIDATED ISD,7,201,RUSK COUNTY,314,9,302,8,0,8,209,314,183,0,0,19,0
STATE,CAMPUS,2015-2016,201914104,WEST RUSK INT,201914,WEST RUSK COUNTY CONSOLIDATED ISD,7,201,RUSK COUNTY,272,14,0,32,0,32,199,272,177,0,-9999999,27,0
STATE,CAMPUS,2015-2016,201914041,WEST RUSK MIDDLE,201914,WEST RUSK COUNTY CONSOLIDATED ISD,7,201,RUSK COUNTY,240,8,0,14,0,14,176,240,139,0,-9999999,25,0
STATE,CAMPUS,2015-2016,202905102,WEST SABINE EL,202905,WEST SABINE ISD,7,202,SABINE COUNTY,332,13,0,-9999999,0,-9999999,267,332,149,0,-9999999,32,11
STATE,CAMPUS,2015-2016,202905002,WEST SABINE H S,202905,WEST SABINE ISD,7,202,SABINE COUNTY,364,50,195,-9999999,0,-9999999,255,364,151,0,0,42,31
STATE,CAMPUS,2015-2016,37904104,WEST SIDE EL,37904,JACKSONVILLE ISD,7,37,CHEROKEE COUNTY,471,9,0,203,105,95,429,471,351,0,5,40,10
STATE,CAMPUS,2015-2016,117904101,WEST TEXAS EL,117904,PLEMONS-STINNETT-PHILLIPS CISD,16,117,HUTCHINSON COUNTY,292,-9999999,0,-9999999,0,-9999999,138,292,62,-9999999,0,35,25
STATE,CAMPUS,2015-2016,117904001,WEST TEXAS H S,117904,PLEMONS-STINNETT-PHILLIPS CISD,16,117,HUTCHINSON COUNTY,196,16,131,-9999999,0,-9999999,61,196,100,-9999999,0,20,10
STATE,CAMPUS,2015-2016,117904041,WEST TEXAS MIDDLE,117904,PLEMONS-STINNETT-PHILLIPS CISD,16,117,HUTCHINSON COUNTY,165,19,0,0,0,0,71,165,69,-9999999,0,22,11
STATE,CAMPUS,2015-2016,101912255,WEST UNIVERSITY EL,101912,HOUSTON ISD,4,101,HARRIS COUNTY,1274,707,0,40,0,36,18,-9999999,78,0,0,100,22
STATE,CAMPUS,2015-2016,14906112,WEST WARD EL,14906,KILLEEN ISD,12,14,BELL COUNTY,542,-9999999,0,97,0,96,517,542,371,34,0,70,30
STATE,CAMPUS,2015-2016,84910049,WESTBROOK INT,84910,CLEAR CREEK ISD,4,84,GALVESTON COUNTY,1147,497,331,72,-9999999,62,278,7,338,6,0,69,30
STATE,CAMPUS,2015-2016,168903001,WESTBROOK SCHOOL,168903,WESTBROOK ISD,14,168,MITCHELL COUNTY,283,20,79,0,0,0,102,283,124,0,0,28,19
STATE,CAMPUS,2015-2016,101912017,WESTBURY H S,101912,HOUSTON ISD,4,101,HARRIS COUNTY,2136,77,1711,502,0,489,1794,2136,1669,-9999999,-9999999,209,37
STATE,CAMPUS,2015-2016,101920014,WESTCHESTER ACADEMY FOR INTERNATIO,101920,SPRING BRANCH ISD,4,101,HARRIS COUNTY,1014,192,246,97,117,82,587,-9999999,342,-9999999,-9999999,28,14
STATE,CAMPUS,2015-2016,220905177,WESTCLIFF EL,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,559,30,0,225,195,7,419,559,410,-9999999,0,39,6
STATE,CAMPUS,2015-2016,220905178,WESTCREEK EL,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,704,32,0,286,253,24,601,704,564,-9999999,0,70,13
STATE,CAMPUS,2015-2016,152901184,WESTER EL,152901,LUBBOCK ISD,17,152,LUBBOCK COUNTY,501,10,0,17,0,11,400,501,275,-9999999,-9999999,46,6
STATE,CAMPUS,2015-2016,43905045,WESTER MIDDLE,43905,FRISCO ISD,10,43,COLLIN COUNTY,884,123,0,28,0,26,102,-9999999,189,-9999999,-9999999,69,70
STATE,CAMPUS,2015-2016,14909114,WESTERN HILLS EL,14909,TEMPLE ISD,12,14,BELL COUNTY,415,19,0,8,-9999999,8,362,415,246,5,-9999999,36,14
STATE,CAMPUS,2015-2016,71902146,WESTERN HILLS EL,71902,EL PASO ISD,19,71,EL PASO COUNTY,514,61,0,177,160,9,303,514,289,15,0,61,9
STATE,CAMPUS,2015-2016,220905180,WESTERN HILLS EL,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,831,22,0,355,293,57,697,831,665,-9999999,0,70,12
STATE,CAMPUS,2015-2016,220905015,WESTERN HILLS H S,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,1172,135,820,50,0,50,577,1172,771,0,0,118,25
STATE,CAMPUS,2015-2016,220905221,WESTERN HILLS PRI,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,579,0,0,222,210,11,496,579,428,6,0,51,0
STATE,CAMPUS,2015-2016,188901131,WESTERN PLATEAU EL,188901,AMARILLO ISD,16,188,POTTER COUNTY,397,13,0,9,0,9,176,15,101,5,-9999999,32,6
STATE,CAMPUS,2015-2016,101919002,WESTFIELD H S,101919,SPRING ISD,4,101,HARRIS COUNTY,3221,432,2951,310,0,295,2199,15,2042,-9999999,31,262,61
STATE,CAMPUS,2015-2016,62905101,WESTHOFF EL,62905,WESTHOFF ISD,3,62,DEWITT COUNTY,68,6,0,6,0,6,44,68,7,0,0,5,0
STATE,CAMPUS,2015-2016,220810001,WESTLAKE ACADEMY,220810,WESTLAKE ACADEMY CHARTER SCHOOL,11,220,TARRANT COUNTY,831,0,32,-9999999,0,-9999999,0,0,54,0,0,32,26
STATE,CAMPUS,2015-2016,227909001,WESTLAKE H S,227909,EANES ISD,13,227,TRAVIS COUNTY,2584,400,1060,29,0,31,61,0,166,26,-9999999,186,111
STATE,CAMPUS,2015-2016,19907108,WESTLAWN EL,19907,TEXARKANA ISD,8,19,BOWIE COUNTY,344,5,0,13,0,13,328,344,207,0,-9999999,71,9
STATE,CAMPUS,2015-2016,191901043,WESTOVER PARK JR HIGH,191901,CANYON ISD,16,191,RANDALL COUNTY,921,38,207,7,0,7,230,0,338,10,17,80,19
STATE,CAMPUS,2015-2016,220905207,WESTPARK EL,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,537,46,0,28,0,28,151,0,237,13,0,62,19
STATE,CAMPUS,2015-2016,73904101,WESTPHALIA EL,73904,WESTPHALIA ISD,12,73,FALLS COUNTY,157,-9999999,0,0,0,0,34,48,51,-9999999,0,16,10
STATE,CAMPUS,2015-2016,20902104,WESTSIDE EL,20902,ANGLETON ISD,4,20,BRAZORIA COUNTY,1105,46,0,415,690,27,796,1103,667,8,0,66,0
STATE,CAMPUS,2015-2016,246913121,WESTSIDE EL,246913,LEANDER ISD,13,246,WILLIAMSON COUNTY,569,98,0,19,0,19,35,0,109,9,0,72,22
STATE,CAMPUS,2015-2016,101912036,WESTSIDE H S,101912,HOUSTON ISD,4,101,HARRIS COUNTY,2953,583,2187,199,0,195,1631,2953,1551,0,-9999999,195,37
STATE,CAMPUS,2015-2016,227904042,WESTVIEW MIDDLE,227904,PFLUGERVILLE ISD,13,227,TRAVIS COUNTY,846,69,104,281,0,277,614,846,548,0,0,123,25
STATE,CAMPUS,2015-2016,152907105,WESTWIND EL,152907,FRENSHIP ISD,17,152,LUBBOCK COUNTY,679,29,0,21,0,21,458,679,217,-9999999,-9999999,57,32
STATE,CAMPUS,2015-2016,1908101,WESTWOOD EL,1908,WESTWOOD ISD,7,1,ANDERSON COUNTY,471,10,0,29,0,28,310,0,247,0,7,57,0
STATE,CAMPUS,2015-2016,84911101,WESTWOOD EL,84911,FRIENDSWOOD ISD,4,84,GALVESTON COUNTY,501,12,0,41,0,40,87,40,113,8,5,72,-9999999
STATE,CAMPUS,2015-2016,101920116,WESTWOOD EL,101920,SPRING BRANCH ISD,4,101,HARRIS COUNTY,660,12,0,405,355,39,586,660,511,0,0,59,6
STATE,CAMPUS,2015-2016,1908002,WESTWOOD H S,1908,WESTWOOD ISD,7,1,ANDERSON COUNTY,438,15,338,12,0,10,236,0,220,8,7,44,0
STATE,CAMPUS,2015-2016,246909003,WESTWOOD H S,246909,ROUND ROCK ISD,13,246,WILLIAMSON COUNTY,2709,553,1632,110,0,105,359,11,621,0,0,135,71
STATE,CAMPUS,2015-2016,1908041,WESTWOOD J H,1908,WESTWOOD ISD,7,1,ANDERSON COUNTY,241,8,77,11,0,8,145,0,130,-9999999,-9999999,25,0
STATE,CAMPUS,2015-2016,57916048,WESTWOOD MATH SCIENCE LEADERSHIP M,57916,RICHARDSON ISD,10,57,DALLAS COUNTY,666,152,307,62,0,62,306,-9999999,254,-9999999,0,67,21
STATE,CAMPUS,2015-2016,1908102,WESTWOOD PRI,1908,WESTWOOD ISD,7,1,ANDERSON COUNTY,460,-9999999,0,40,0,36,319,0,252,-9999999,6,34,0
STATE,CAMPUS,2015-2016,15915114,WESTWOOD TERRACE EL,15915,NORTHSIDE ISD,20,15,BEXAR COUNTY,616,25,0,150,142,-9999999,564,605,419,0,-9999999,77,20
STATE,CAMPUS,2015-2016,15910137,WETMORE EL,15910,NORTH EAST ISD,20,15,BEXAR COUNTY,689,44,0,28,0,25,272,-9999999,143,32,-9999999,67,11
STATE,CAMPUS,2015-2016,116908001,WH FORD H S,116908,QUINLAN ISD,10,116,HUNT COUNTY,775,47,730,37,0,37,418,0,381,-9999999,5,85,45
STATE,CAMPUS,2015-2016,241904106,WHARTON EL,241904,WHARTON ISD,3,241,WHARTON COUNTY,707,48,0,85,0,79,597,707,330,0,0,66,5
STATE,CAMPUS,2015-2016,241904001,WHARTON H S,241904,WHARTON ISD,3,241,WHARTON COUNTY,587,34,460,14,0,13,428,0,187,0,0,66,6
STATE,CAMPUS,2015-2016,241904042,WHARTON J H,241904,WHARTON ISD,3,241,WHARTON COUNTY,296,17,0,12,0,11,238,296,178,0,0,32,-9999999
STATE,CAMPUS,2015-2016,101912256,WHARTON K-8 DUAL LANGUAGE ACADEMY,101912,HOUSTON ISD,4,101,HARRIS COUNTY,491,128,0,180,454,-9999999,233,490,296,0,-9999999,8,-9999999
STATE,CAMPUS,2015-2016,14909005,WHEATLEY ALTERNATIVE EDUCATION CEN,14909,TEMPLE ISD,12,14,BELL COUNTY,45,0,12,0,-9999999,0,39,0,45,0,-9999999,9,-9999999
STATE,CAMPUS,2015-2016,101912018,WHEATLEY H S,101912,HOUSTON ISD,4,101,HARRIS COUNTY,764,20,708,103,0,100,531,764,645,0,0,147,10
STATE,CAMPUS,2015-2016,15907046,WHEATLEY MIDDLE,15907,SAN ANTONIO ISD,20,15,BEXAR COUNTY,410,6,0,70,0,60,406,410,328,-9999999,0,91,26
STATE,CAMPUS,2015-2016,123907111,WHEATLEY SCHOOL OF EARLY CHILDHOOD,123907,PORT ARTHUR ISD,5,123,JEFFERSON COUNTY,429,0,0,65,19,0,417,0,138,0,-9999999,65,0
STATE,CAMPUS,2015-2016,242903001,WHEELER SCHOOL,242903,WHEELER ISD,16,242,WHEELER COUNTY,487,-9999999,147,112,0,112,238,487,223,0,0,50,13
STATE,CAMPUS,2015-2016,152901186,WHEELOCK EL,152901,LUBBOCK ISD,17,152,LUBBOCK COUNTY,382,7,0,5,0,-9999999,326,382,210,5,0,74,-9999999
STATE,CAMPUS,2015-2016,101912257,WHIDBY EL,101912,HOUSTON ISD,4,101,HARRIS COUNTY,631,34,0,129,71,102,528,631,372,0,-9999999,30,6
STATE,CAMPUS,2015-2016,75901103,WHISPERING HILLS ACHIEVEMENT CENTE,75901,FLATONIA ISD,13,75,FAYETTE COUNTY,12,0,-9999999,0,0,0,12,12,12,0,0,12,0
STATE,CAMPUS,2015-2016,101913115,WHISPERING PINES EL,101913,HUMBLE ISD,4,101,HARRIS COUNTY,720,21,0,62,0,49,376,720,364,20,8,66,8
STATE,CAMPUS,2015-2016,71902153,WHITAKER EL,71902,EL PASO ISD,19,71,EL PASO COUNTY,437,14,0,130,145,0,391,437,251,12,0,41,9
STATE,CAMPUS,2015-2016,33904102,WHITE DEER EL,33904,WHITE DEER ISD,16,33,CARSON COUNTY,216,-9999999,0,-9999999,0,-9999999,109,216,52,0,0,14,10
STATE,CAMPUS,2015-2016,33904001,WHITE DEER H S,33904,WHITE DEER ISD,16,33,CARSON COUNTY,160,13,106,0,0,0,56,160,35,-9999999,0,17,5
STATE,CAMPUS,2015-2016,101912267,WHITE E EL,101912,HOUSTON ISD,4,101,HARRIS COUNTY,858,111,0,516,457,126,738,858,641,0,-9999999,38,-9999999
STATE,CAMPUS,2015-2016,108908042,WHITE J H,108908,MISSION CISD,1,108,HIDALGO COUNTY,857,101,132,275,0,266,777,857,495,-9999999,0,72,20
STATE,CAMPUS,2015-2016,15910046,WHITE MIDDLE,15910,NORTH EAST ISD,20,15,BEXAR COUNTY,979,29,87,128,0,122,751,979,630,32,-9999999,141,26
STATE,CAMPUS,2015-2016,92908001,WHITE OAK H S,92908,WHITE OAK ISD,7,92,GREGG COUNTY,445,60,385,-9999999,0,-9999999,117,-9999999,141,8,0,24,13
STATE,CAMPUS,2015-2016,92908103,WHITE OAK INT,92908,WHITE OAK ISD,7,92,GREGG COUNTY,356,24,0,-9999999,0,-9999999,138,356,108,0,-9999999,44,17
STATE,CAMPUS,2015-2016,92908041,WHITE OAK MIDDLE,92908,WHITE OAK ISD,7,92,GREGG COUNTY,341,38,60,-9999999,0,-9999999,136,0,90,-9999999,0,29,12
STATE,CAMPUS,2015-2016,170908041,WHITE OAK MIDDLE,170908,NEW CANEY ISD,6,170,MONTGOMERY COUNTY,815,105,224,198,0,196,461,0,450,-9999999,-9999999,78,46
STATE,CAMPUS,2015-2016,92908102,WHITE OAK PRI,92908,WHITE OAK ISD,7,92,GREGG COUNTY,373,15,0,10,0,10,165,373,87,0,-9999999,28,-9999999
STATE,CAMPUS,2015-2016,57916117,WHITE ROCK EL,57916,RICHARDSON ISD,10,57,DALLAS COUNTY,877,133,0,23,0,23,89,0,132,0,0,81,34
STATE,CAMPUS,2015-2016,40902101,WHITEFACE EL,40902,WHITEFACE CISD,17,40,COCHRAN COUNTY,172,-9999999,0,9,0,7,94,172,48,0,-9999999,16,-9999999
STATE,CAMPUS,2015-2016,40902001,WHITEFACE H S,40902,WHITEFACE CISD,17,40,COCHRAN COUNTY,171,7,104,-9999999,0,-9999999,100,171,66,0,0,24,-9999999
STATE,CAMPUS,2015-2016,212906001,WHITEHOUSE H S,212906,WHITEHOUSE ISD,7,212,SMITH COUNTY,1409,91,1123,13,0,13,412,0,594,14,-9999999,96,85
STATE,CAMPUS,2015-2016,212906041,WHITEHOUSE J H,212906,WHITEHOUSE ISD,7,212,SMITH COUNTY,717,89,0,5,0,5,286,0,247,24,-9999999,55,56
STATE,CAMPUS,2015-2016,91909001,WHITESBORO H S,91909,WHITESBORO ISD,10,91,GRAYSON COUNTY,453,24,376,-9999999,0,-9999999,199,0,84,0,0,48,-9999999
STATE,CAMPUS,2015-2016,91909101,WHITESBORO INTERMEDIATE,91909,WHITESBORO ISD,10,91,GRAYSON COUNTY,365,16,0,21,0,21,210,365,162,-9999999,-9999999,34,13
STATE,CAMPUS,2015-2016,91909041,WHITESBORO MIDDLE,91909,WHITESBORO ISD,10,91,GRAYSON COUNTY,353,16,0,-9999999,0,-9999999,176,353,125,0,0,32,5
STATE,CAMPUS,2015-2016,152901187,WHITESIDE EL,152901,LUBBOCK ISD,17,152,LUBBOCK COUNTY,553,24,0,8,0,8,232,15,187,8,5,58,12
STATE,CAMPUS,2015-2016,246913101,WHITESTONE EL,246913,LEANDER ISD,13,246,WILLIAMSON COUNTY,733,82,0,182,197,11,263,46,317,10,7,62,19
STATE,CAMPUS,2015-2016,91910101,WHITEWRIGHT EL,91910,WHITEWRIGHT ISD,10,91,GRAYSON COUNTY,343,23,0,16,0,16,171,343,68,0,-9999999,24,5
STATE,CAMPUS,2015-2016,91910001,WHITEWRIGHT H S,91910,WHITEWRIGHT ISD,10,91,GRAYSON COUNTY,246,18,240,-9999999,0,-9999999,78,0,60,0,0,22,12
STATE,CAMPUS,2015-2016,91910041,WHITEWRIGHT MIDDLE,91910,WHITEWRIGHT ISD,10,91,GRAYSON COUNTY,187,11,61,5,0,5,80,187,63,0,0,9,11
STATE,CAMPUS,2015-2016,110908001,WHITHARRAL SCHOOL,110908,WHITHARRAL ISD,17,110,HOCKLEY COUNTY,183,9,40,-9999999,0,-9999999,61,183,53,0,0,11,-9999999
STATE,CAMPUS,2015-2016,220907105,WHITLEY ROAD EL,220907,KELLER ISD,11,220,TARRANT COUNTY,430,16,0,98,71,24,206,430,168,-9999999,0,36,14
STATE,CAMPUS,2015-2016,109911101,WHITNEY EL,109911,WHITNEY ISD,12,109,HILL COUNTY,383,7,0,36,0,36,271,383,142,-9999999,0,39,5
STATE,CAMPUS,2015-2016,109911001,WHITNEY H S,109911,WHITNEY ISD,12,109,HILL COUNTY,417,45,292,-9999999,0,-9999999,228,16,202,-9999999,-9999999,53,17
STATE,CAMPUS,2015-2016,109911102,WHITNEY INT,109911,WHITNEY ISD,12,109,HILL COUNTY,343,29,0,30,0,29,227,343,179,-9999999,0,35,19
STATE,CAMPUS,2015-2016,57905250,WHITNEY M YOUNG JR EL,57905,DALLAS ISD,10,57,DALLAS COUNTY,567,44,0,165,161,-9999999,479,567,292,0,0,18,10
STATE,CAMPUS,2015-2016,109911041,WHITNEY MIDDLE,109911,WHITNEY ISD,12,109,HILL COUNTY,336,26,0,6,0,6,196,6,159,-9999999,0,41,19
STATE,CAMPUS,2015-2016,101912258,WHITTIER EL,101912,HOUSTON ISD,4,101,HARRIS COUNTY,603,47,0,281,264,-9999999,545,603,445,0,0,35,7
STATE,CAMPUS,2015-2016,188901132,WHITTIER EL,188901,AMARILLO ISD,16,188,POTTER COUNTY,555,8,0,231,153,76,509,555,310,-9999999,-9999999,40,7
STATE,CAMPUS,2015-2016,15907059,WHITTIER MIDDLE,15907,SAN ANTONIO ISD,20,15,BEXAR COUNTY,885,39,147,208,0,180,810,885,615,-9999999,-9999999,109,65
STATE,CAMPUS,2015-2016,243905009,WICHITA COUNTY JUVENILE JUSTICE AE,243905,WICHITA FALLS ISD,9,243,WICHITA COUNTY,27,0,-9999999,0,0,0,0,0,26,0,0,7,0
