SCOPE,AGG_LEVEL,YEAR,CAMPUS NUMBER,CAMPUS NAME,GRADE GROUP,DISTRICT NUMBER,DISTRICT NAME,REGION,COUNTY NUMBER,COUNTY NAME,TOTAL ENROLLMENT,TOTAL G & T STUDENTS,TOTAL CTE STUDENTS,TOTAL LEP STUDENTS,TOTAL BILINGUAL STUDENTS,TOTAL ESL STUDENTS,TOTAL ECONOMICALLY DISADVANTAGED STUDENTS,TOTAL TITLE I STUDENTS,TOTAL AT RISK STUDENTS,TOTAL MILITARY CONNECTED STUDENTS,TOTAL FOSTER CARE STUDENTS,TOTAL STUDENTS RECEIVING SPECIAL EDUCATION SERVICES,SUM_HOMELESS,TOTAL DYSLEXIC STUDENTS
STATE,CAMPUS,2017-2018,43919104,ROBERT L PUSTER EL,ELEMENTARY,43919,LOVEJOY ISD,10,43,COLLIN COUNTY,414,57,0,10,0,8,5,0,57,-9999999,-9999999,33,0,8
STATE,CAMPUS,2017-2018,41902101,ROBERT LEE EL,ELEMENTARY,41902,ROBERT LEE ISD,15,41,COKE COUNTY,170,-9999999,0,-9999999,0,-9999999,104,170,67,-9999999,6,17,0,-9999999
STATE,CAMPUS,2017-2018,41902001,ROBERT LEE H S,HIGH SCHOOL,41902,ROBERT LEE ISD,15,41,COKE COUNTY,105,-9999999,77,-9999999,0,-9999999,53,0,46,0,-9999999,10,0,-9999999
STATE,CAMPUS,2017-2018,14906008,ROBERT M SHOEMAKER H S,HIGH SCHOOL,14906,KILLEEN ISD,12,14,BELL COUNTY,2199,42,1508,211,0,175,1092,39,1492,847,19,322,39,125
STATE,CAMPUS,2017-2018,170904043,ROBERT P BRABHAM MIDDLE,MIDDLE SCHOOL,170904,WILLIS ISD,6,170,MONTGOMERY COUNTY,889,91,0,79,0,77,418,0,338,11,-9999999,70,-9999999,26
STATE,CAMPUS,2017-2018,71909101,ROBERT R ROJAS EL,ELEMENTARY,71909,SOCORRO ISD,19,71,EL PASO COUNTY,531,20,0,217,275,0,464,531,300,10,-9999999,71,9,-9999999
STATE,CAMPUS,2017-2018,108904006,ROBERT R VELA H S,HIGH SCHOOL,108904,EDINBURG CISD,1,108,HIDALGO COUNTY,2305,300,1740,204,0,202,1581,2282,928,11,0,151,-9999999,22
STATE,CAMPUS,2017-2018,57905050,ROBERT T HILL MIDDLE,MIDDLE SCHOOL,57905,DALLAS ISD,10,57,DALLAS COUNTY,894,128,233,492,-9999999,445,844,894,693,-9999999,-9999999,78,16,29
STATE,CAMPUS,2017-2018,20908009,ROBERT TURNER COLLEGE AND CAREER H,HIGH SCHOOL,20908,PEARLAND ISD,4,20,BRAZORIA COUNTY,1200,79,1179,26,0,22,332,34,373,12,0,97,34,80
STATE,CAMPUS,2017-2018,220908115,ROBERTA TIPPS EL,ELEMENTARY,220908,MANSFIELD ISD,11,220,TARRANT COUNTY,613,45,0,89,0,89,175,0,155,19,-9999999,42,0,11
STATE,CAMPUS,2017-2018,101914123,ROBERTA WRIGHT RYLANDER EL,ELEMENTARY,101914,KATY ISD,4,101,HARRIS COUNTY,1125,37,0,286,0,279,231,17,553,6,0,114,17,40
STATE,CAMPUS,2017-2018,31912109,ROBERTS EL,ELEMENTARY,31912,SAN BENITO CISD,1,31,CAMERON COUNTY,340,-9999999,0,108,95,0,332,340,275,0,0,23,0,6
STATE,CAMPUS,2017-2018,71902136,ROBERTS EL,ELEMENTARY,71902,EL PASO ISD,19,71,EL PASO COUNTY,431,54,0,238,317,0,412,431,331,-9999999,0,49,12,17
STATE,CAMPUS,2017-2018,101912229,ROBERTS EL,ELEMENTARY,101912,HOUSTON ISD,4,101,HARRIS COUNTY,759,316,0,139,-9999999,138,101,0,421,0,0,18,10,-9999999
STATE,CAMPUS,2017-2018,152901193,ROBERTS EL,ELEMENTARY,152901,LUBBOCK ISD,17,152,LUBBOCK COUNTY,706,24,0,20,0,20,457,706,266,-9999999,-9999999,56,12,15
STATE,CAMPUS,2017-2018,158901104,ROBERTS EL,ELEMENTARY,158901,BAY CITY ISD,3,158,MATAGORDA COUNTY,483,-9999999,0,12,0,0,368,483,286,0,0,68,14,-9999999
STATE,CAMPUS,2017-2018,237904101,ROBERTS ROAD EL,ELEMENTARY,237904,WALLER ISD,4,237,WALLER COUNTY,702,27,0,281,142,139,500,702,433,-9999999,-9999999,49,17,9
STATE,CAMPUS,2017-2018,43905125,ROBERTSON EL,ELEMENTARY,43905,FRISCO ISD,10,43,COLLIN COUNTY,741,43,0,48,0,48,48,-9999999,138,-9999999,-9999999,83,-9999999,23
STATE,CAMPUS,2017-2018,101907152,ROBINSON EL,ELEMENTARY,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,1140,24,0,410,240,144,854,1140,731,8,-9999999,98,11,-9999999
STATE,CAMPUS,2017-2018,101912186,ROBINSON EL,ELEMENTARY,101912,HOUSTON ISD,4,101,HARRIS COUNTY,543,33,0,306,405,9,447,542,437,0,0,31,13,12
STATE,CAMPUS,2017-2018,161922102,ROBINSON EL,ELEMENTARY,161922,ROBINSON ISD,12,161,MCLENNAN COUNTY,355,9,0,11,0,11,134,355,125,-9999999,-9999999,26,-9999999,18
STATE,CAMPUS,2017-2018,161922001,ROBINSON H S,HIGH SCHOOL,161922,ROBINSON ISD,12,161,MCLENNAN COUNTY,701,40,662,-9999999,0,-9999999,184,701,371,8,-9999999,76,-9999999,18
STATE,CAMPUS,2017-2018,161922103,ROBINSON INT,ELEMENTARY,161922,ROBINSON ISD,12,161,MCLENNAN COUNTY,550,32,0,11,0,11,188,550,208,9,-9999999,50,0,56
STATE,CAMPUS,2017-2018,161922041,ROBINSON J H,JUNIOR HIGH SCHOOL,161922,ROBINSON ISD,12,161,MCLENNAN COUNTY,357,12,147,6,0,6,104,357,191,6,0,29,0,22
STATE,CAMPUS,2017-2018,43910050,ROBINSON MIDDLE,MIDDLE SCHOOL,43910,PLANO ISD,10,43,COLLIN COUNTY,1011,276,128,57,0,56,129,0,89,0,0,83,-9999999,31
STATE,CAMPUS,2017-2018,161922101,ROBINSON PRI,ELEMENTARY,161922,ROBINSON ISD,12,161,MCLENNAN COUNTY,389,-9999999,0,11,0,9,144,389,41,7,6,33,-9999999,-9999999
STATE,CAMPUS,2017-2018,101907140,ROBISON EL,ELEMENTARY,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,1106,53,0,81,0,79,318,11,376,11,-9999999,102,11,20
STATE,CAMPUS,2017-2018,178909001,ROBSTOWN EARLY COLLEGE H S,HIGH SCHOOL,178909,ROBSTOWN ISD,2,178,NUECES COUNTY,690,81,644,22,0,17,605,690,426,0,0,77,-9999999,11
STATE,CAMPUS,2017-2018,76903101,ROBY EL,ELEMENTARY,76903,ROBY CISD,14,76,FISHER COUNTY,220,9,57,5,0,5,110,220,73,0,-9999999,16,10,0
STATE,CAMPUS,2017-2018,76903001,ROBY H S,HIGH SCHOOL,76903,ROBY CISD,14,76,FISHER COUNTY,82,-9999999,82,-9999999,0,-9999999,35,0,32,0,0,5,0,-9999999
STATE,CAMPUS,2017-2018,160904001,ROCHELLE SCHOOL,ELEMENTARY / SECONDARY,160904,ROCHELLE ISD,15,160,MCCULLOCH COUNTY,185,5,48,0,0,0,94,185,89,0,-9999999,30,-9999999,22
STATE,CAMPUS,2017-2018,21901105,ROCK PRAIRIE EL,ELEMENTARY,21901,COLLEGE STATION ISD,6,21,BRAZOS COUNTY,633,41,0,64,-9999999,61,251,0,164,-9999999,-9999999,60,5,21
STATE,CAMPUS,2017-2018,61902139,ROCKBROOK EL,ELEMENTARY,61902,LEWISVILLE ISD,11,61,DENTON COUNTY,757,10,0,96,0,95,449,757,297,-9999999,0,62,26,16
STATE,CAMPUS,2017-2018,166904101,ROCKDALE EL,ELEMENTARY,166904,ROCKDALE ISD,6,166,MILAM COUNTY,405,12,0,43,0,42,319,405,165,-9999999,17,42,10,-9999999
STATE,CAMPUS,2017-2018,166904001,ROCKDALE H S,HIGH SCHOOL,166904,ROCKDALE ISD,6,166,MILAM COUNTY,453,26,399,7,0,7,271,453,274,-9999999,0,59,10,24
STATE,CAMPUS,2017-2018,166904103,ROCKDALE INT,ELEMENTARY,166904,ROCKDALE ISD,6,166,MILAM COUNTY,335,15,0,27,0,27,234,335,146,-9999999,9,18,-9999999,8
STATE,CAMPUS,2017-2018,166904041,ROCKDALE J H,MIDDLE SCHOOL,166904,ROCKDALE ISD,6,166,MILAM COUNTY,338,23,0,18,0,18,214,338,210,-9999999,-9999999,26,7,18
STATE,CAMPUS,2017-2018,4901001,ROCKPORT-FULTON H S,HIGH SCHOOL,4901,ARANSAS COUNTY ISD,2,4,ARANSAS COUNTY,781,24,529,21,0,21,770,781,775,7,-9999999,65,761,45
STATE,CAMPUS,2017-2018,4901041,ROCKPORT-FULTON MIDDLE,MIDDLE SCHOOL,4901,ARANSAS COUNTY ISD,2,4,ARANSAS COUNTY,612,39,46,27,0,27,609,612,609,-9999999,-9999999,57,604,34
STATE,CAMPUS,2017-2018,69901001,ROCKSPRINGS K-12,ELEMENTARY / SECONDARY,69901,ROCKSPRINGS ISD,15,69,EDWARDS COUNTY,313,11,83,18,0,18,231,312,138,0,0,36,-9999999,8
STATE,CAMPUS,2017-2018,199901001,ROCKWALL H S,HIGH SCHOOL,199901,ROCKWALL ISD,10,199,ROCKWALL COUNTY,2598,261,1600,38,0,38,400,6,670,15,0,216,7,148
STATE,CAMPUS,2017-2018,199901002,ROCKWALL QUEST ACADEMY,HIGH SCHOOL,199901,ROCKWALL ISD,10,199,ROCKWALL COUNTY,59,-9999999,17,-9999999,0,-9999999,25,-9999999,54,0,0,-9999999,-9999999,5
STATE,CAMPUS,2017-2018,199901004,ROCKWALL-HEATH H S,HIGH SCHOOL,199901,ROCKWALL ISD,10,199,ROCKWALL COUNTY,2401,204,1579,97,0,97,561,9,877,-9999999,-9999999,184,10,137
STATE,CAMPUS,2017-2018,20901042,RODEO PALMS J H,MIDDLE SCHOOL,20901,ALVIN ISD,4,20,BRAZORIA COUNTY,969,73,162,145,0,141,420,969,422,11,5,86,10,39
STATE,CAMPUS,2017-2018,101912113,RODERICK R PAIGE EL,ELEMENTARY,101912,HOUSTON ISD,4,101,HARRIS COUNTY,514,15,0,249,214,31,500,412,413,0,0,31,15,-9999999
STATE,CAMPUS,2017-2018,101914046,RODGER & ELLEN BECK J H,MIDDLE SCHOOL,101914,KATY ISD,4,101,HARRIS COUNTY,957,156,180,82,0,81,381,286,452,9,0,78,286,59
STATE,CAMPUS,2017-2018,240903129,RODOLFO C CENTENO EL,ELEMENTARY,240903,UNITED ISD,1,240,WEBB COUNTY,884,20,0,495,493,0,795,884,573,6,-9999999,88,0,10
STATE,CAMPUS,2017-2018,108913104,RODOLFO RUDY SILVA JR EL,ELEMENTARY,108913,WESLACO ISD,1,108,HIDALGO COUNTY,680,35,0,195,182,0,513,680,451,10,0,79,0,12
STATE,CAMPUS,2017-2018,235902125,RODOLFO TORRES EL,ELEMENTARY,235902,VICTORIA ISD,3,235,VICTORIA COUNTY,533,-9999999,0,39,0,39,455,533,135,0,0,75,44,7
STATE,CAMPUS,2017-2018,15907140,RODRIGUEZ EL,ELEMENTARY,15907,SAN ANTONIO ISD,20,15,BEXAR COUNTY,346,11,0,78,72,0,329,346,256,0,0,21,9,8
STATE,CAMPUS,2017-2018,101912372,RODRIGUEZ EL,ELEMENTARY,101912,HOUSTON ISD,4,101,HARRIS COUNTY,938,74,0,750,620,132,900,938,845,0,0,52,67,-9999999
STATE,CAMPUS,2017-2018,227901174,RODRIGUEZ EL,ELEMENTARY,227901,AUSTIN ISD,13,227,TRAVIS COUNTY,503,22,0,308,297,11,485,503,405,0,0,53,12,19
STATE,CAMPUS,2017-2018,61901050,RODRIGUEZ MIDDLE,MIDDLE SCHOOL,61901,DENTON ISD,11,61,DENTON COUNTY,661,98,168,29,0,27,246,12,397,12,-9999999,82,18,9
STATE,CAMPUS,2017-2018,214903108,ROEL A & CELIA R SAENZ EL,ELEMENTARY,214903,ROMA ISD,1,214,STARR COUNTY,580,34,0,535,535,0,527,580,538,0,0,47,0,0
STATE,CAMPUS,2017-2018,220908041,ROGENE WORLEY MIDDLE,JUNIOR HIGH SCHOOL,220908,MANSFIELD ISD,11,220,TARRANT COUNTY,920,110,303,63,0,62,362,0,333,16,0,66,-9999999,31
STATE,CAMPUS,2017-2018,128901105,ROGER E SIDES EL,ELEMENTARY,128901,KARNES CITY ISD,3,128,KARNES COUNTY,303,34,0,22,0,20,240,303,133,-9999999,6,32,0,8
STATE,CAMPUS,2017-2018,57905186,ROGER Q MILLS EL,ELEMENTARY,57905,DALLAS ISD,10,57,DALLAS COUNTY,322,30,0,148,141,0,315,322,184,5,-9999999,19,-9999999,-9999999
STATE,CAMPUS,2017-2018,15907161,ROGERS ACADEMY,ELEMENTARY,15907,SAN ANTONIO ISD,20,15,BEXAR COUNTY,685,38,0,228,177,37,624,685,556,-9999999,-9999999,47,7,25
STATE,CAMPUS,2017-2018,14907102,ROGERS EL,ELEMENTARY,14907,ROGERS ISD,12,14,BELL COUNTY,390,21,0,32,0,30,199,361,182,11,6,30,21,24
STATE,CAMPUS,2017-2018,188901124,ROGERS EL,ELEMENTARY,188901,AMARILLO ISD,16,188,POTTER COUNTY,545,20,0,291,158,133,525,545,410,0,0,44,34,14
STATE,CAMPUS,2017-2018,43905102,ROGERS ELEMENTARY,ELEMENTARY,43905,FRISCO ISD,10,43,COLLIN COUNTY,518,34,0,17,0,17,105,518,132,8,0,66,-9999999,26
STATE,CAMPUS,2017-2018,14907001,ROGERS H S,HIGH SCHOOL,14907,ROGERS ISD,12,14,BELL COUNTY,289,35,237,5,0,5,106,0,154,-9999999,-9999999,23,21,18
STATE,CAMPUS,2017-2018,14907041,ROGERS MIDDLE,MIDDLE SCHOOL,14907,ROGERS ISD,12,14,BELL COUNTY,215,20,36,6,0,6,102,0,134,-9999999,-9999999,17,16,15
STATE,CAMPUS,2017-2018,15907057,ROGERS MIDDLE,MIDDLE SCHOOL,15907,SAN ANTONIO ISD,20,15,BEXAR COUNTY,494,29,113,57,0,52,453,494,408,-9999999,-9999999,71,14,29
STATE,CAMPUS,2017-2018,20908111,ROGERS MIDDLE,MIDDLE SCHOOL,20908,PEARLAND ISD,4,20,BRAZORIA COUNTY,814,101,0,30,0,23,125,6,204,12,-9999999,66,6,45
STATE,CAMPUS,2017-2018,198903101,ROLAND REYNOLDS EL,ELEMENTARY,198903,FRANKLIN ISD,6,198,ROBERTSON COUNTY,539,6,0,22,0,22,214,539,131,6,-9999999,51,-9999999,19
STATE,CAMPUS,2017-2018,57913107,ROLLING HILLS EL,ELEMENTARY,57913,LANCASTER ISD,10,57,DALLAS COUNTY,509,25,0,-9999999,0,-9999999,462,509,260,19,8,54,19,-9999999
STATE,CAMPUS,2017-2018,188902101,ROLLING HILLS EL,ELEMENTARY,188902,RIVER ROAD ISD,16,188,POTTER COUNTY,479,0,0,13,0,11,323,479,230,-9999999,-9999999,52,15,19
STATE,CAMPUS,2017-2018,15916118,ROLLING MEADOWS EL,ELEMENTARY,15916,JUDSON ISD,20,15,BEXAR COUNTY,912,45,0,39,-9999999,14,314,0,611,141,-9999999,69,-9999999,44
STATE,CAMPUS,2017-2018,214903001,ROMA H S,HIGH SCHOOL,214903,ROMA ISD,1,214,STARR COUNTY,1781,215,1637,672,0,672,1499,1781,1085,0,0,103,0,0
STATE,CAMPUS,2017-2018,214903041,ROMA MIDDLE,MIDDLE SCHOOL,214903,ROMA ISD,1,214,STARR COUNTY,771,106,138,529,0,529,621,771,564,0,0,60,0,0
STATE,CAMPUS,2017-2018,108911104,ROMULO D MARTINEZ EL,ELEMENTARY,108911,SHARYLAND ISD,1,108,HIDALGO COUNTY,622,55,0,259,255,-9999999,396,621,342,-9999999,0,38,-9999999,14
STATE,CAMPUS,2017-2018,57905264,RONALD E MCNAIR EL,ELEMENTARY,57905,DALLAS ISD,10,57,DALLAS COUNTY,602,54,0,72,66,-9999999,560,602,238,-9999999,-9999999,54,51,12
STATE,CAMPUS,2017-2018,15912041,RONALD E MCNAIR MIDDLE,MIDDLE SCHOOL,15912,SOUTHWEST ISD,20,15,BEXAR COUNTY,729,112,0,87,0,81,549,729,401,6,-9999999,96,6,70
STATE,CAMPUS,2017-2018,246913122,RONALD REAGAN EL,ELEMENTARY,246913,LEANDER ISD,13,246,WILLIAMSON COUNTY,863,166,0,55,0,55,78,0,276,15,-9999999,67,-9999999,27
STATE,CAMPUS,2017-2018,57910050,RONALD W REAGAN MIDDLE,MIDDLE SCHOOL,57910,GRAND PRAIRIE ISD,10,57,DALLAS COUNTY,896,120,169,78,0,67,389,15,208,15,-9999999,130,15,62
STATE,CAMPUS,2017-2018,101914117,ROOSEVELT ALEXANDER EL,ELEMENTARY,101914,KATY ISD,4,101,HARRIS COUNTY,993,128,0,261,0,250,176,133,473,-9999999,0,103,133,37
STATE,CAMPUS,2017-2018,108908039,ROOSEVELT ALTERNATIVE SCHOOL,ELEMENTARY / SECONDARY,108908,MISSION CISD,1,108,HIDALGO COUNTY,52,-9999999,19,22,0,22,50,52,52,0,0,7,-9999999,-9999999
STATE,CAMPUS,2017-2018,15905113,ROOSEVELT EL,ELEMENTARY,15905,EDGEWOOD ISD,20,15,BEXAR COUNTY,497,11,0,121,107,7,476,497,368,0,0,38,9,13
STATE,CAMPUS,2017-2018,101912231,ROOSEVELT EL,ELEMENTARY,101912,HOUSTON ISD,4,101,HARRIS COUNTY,657,151,0,235,186,70,526,657,454,0,0,27,7,8
STATE,CAMPUS,2017-2018,108906121,ROOSEVELT EL,ELEMENTARY,108906,MCALLEN ISD,1,108,HIDALGO COUNTY,538,22,0,364,347,16,504,538,407,-9999999,0,45,0,20
STATE,CAMPUS,2017-2018,152908101,ROOSEVELT EL,ELEMENTARY,152908,ROOSEVELT ISD,17,152,LUBBOCK COUNTY,533,9,0,21,0,21,433,533,340,0,41,54,-9999999,14
STATE,CAMPUS,2017-2018,15910004,ROOSEVELT H S,HIGH SCHOOL,15910,NORTH EAST ISD,20,15,BEXAR COUNTY,2819,162,1724,324,0,322,1851,48,1714,124,12,309,48,42
STATE,CAMPUS,2017-2018,152908001,ROOSEVELT H S,HIGH SCHOOL,152908,ROOSEVELT ISD,17,152,LUBBOCK COUNTY,302,11,300,-9999999,0,-9999999,214,0,88,-9999999,19,40,-9999999,0
STATE,CAMPUS,2017-2018,152908041,ROOSEVELT J H,MIDDLE SCHOOL,152908,ROOSEVELT ISD,17,152,LUBBOCK COUNTY,258,11,67,6,0,6,194,258,117,-9999999,13,30,0,6
STATE,CAMPUS,2017-2018,84906105,ROOSEVELT-WILSON EL,ELEMENTARY,84906,TEXAS CITY ISD,4,84,GALVESTON COUNTY,685,14,0,97,84,8,499,685,295,-9999999,-9999999,64,32,16
STATE,CAMPUS,2017-2018,105904103,ROOSTER SPRINGS EL,ELEMENTARY,105904,DRIPPING SPRINGS ISD,13,105,HAYS COUNTY,793,19,0,27,0,26,20,0,150,6,-9999999,94,0,23
STATE,CAMPUS,2017-2018,110905001,ROPES SCHOOL,ELEMENTARY / SECONDARY,110905,ROPES ISD,17,110,HOCKLEY COUNTY,430,5,128,8,0,8,221,430,137,-9999999,-9999999,31,25,14
STATE,CAMPUS,2017-2018,214901108,ROQUE GUERRA JR EL,ELEMENTARY,214901,RIO GRANDE CITY CISD,1,214,STARR COUNTY,754,136,0,686,686,0,747,754,706,-9999999,0,68,0,11
STATE,CAMPUS,2017-2018,79907146,ROSA PARKS EL,ELEMENTARY,79907,FORT BEND ISD,4,79,FORT BEND COUNTY,667,9,0,208,156,46,441,667,446,6,7,68,8,13
STATE,CAMPUS,2017-2018,57913106,ROSA PARKS/MILLBROOK EL,ELEMENTARY,57913,LANCASTER ISD,10,57,DALLAS COUNTY,496,38,0,-9999999,0,-9999999,450,496,268,13,18,33,16,5
STATE,CAMPUS,2017-2018,177901001,ROSCOE COLLEGIATE H S,ELEMENTARY / SECONDARY,177901,ROSCOE COLLEGIATE ISD,14,177,NOLAN COUNTY,257,20,257,13,0,13,117,0,98,0,0,19,5,12
STATE,CAMPUS,2017-2018,177901101,ROSCOE EL,ELEMENTARY,177901,ROSCOE COLLEGIATE ISD,14,177,NOLAN COUNTY,357,7,0,36,0,36,165,357,136,0,0,16,-9999999,-9999999
STATE,CAMPUS,2017-2018,94902102,ROSE GARDEN EL,ELEMENTARY,94902,SCHERTZ-CIBOLO-U CITY ISD,20,94,GUADALUPE COUNTY,536,27,0,11,0,11,270,536,128,76,8,45,-9999999,15
STATE,CAMPUS,2017-2018,43910130,ROSE HAGGAR EL,ELEMENTARY,43910,PLANO ISD,10,43,COLLIN COUNTY,594,56,0,83,0,78,219,594,213,0,0,49,-9999999,11
STATE,CAMPUS,2017-2018,73905103,ROSEBUD PRI,ELEMENTARY,73905,ROSEBUD-LOTT ISD,12,73,FALLS COUNTY,196,-9999999,0,16,0,12,168,196,89,-9999999,-9999999,37,10,-9999999
STATE,CAMPUS,2017-2018,73905001,ROSEBUD-LOTT H S,HIGH SCHOOL,73905,ROSEBUD-LOTT ISD,12,73,FALLS COUNTY,203,25,186,0,0,0,111,203,62,0,0,16,-9999999,8
STATE,CAMPUS,2017-2018,73905041,ROSEBUD-LOTT MIDDLE,JUNIOR HIGH SCHOOL,73905,ROSEBUD-LOTT ISD,12,73,FALLS COUNTY,103,6,16,-9999999,0,-9999999,70,103,19,0,0,20,-9999999,8
STATE,CAMPUS,2017-2018,227901251,ROSEDALE,ELEMENTARY / SECONDARY,227901,AUSTIN ISD,13,227,TRAVIS COUNTY,232,0,0,28,7,15,73,-9999999,126,0,0,206,-9999999,5
STATE,CAMPUS,2017-2018,101921110,ROSEHILL EL,ELEMENTARY,101921,TOMBALL ISD,4,101,HARRIS COUNTY,484,41,0,117,97,20,196,480,235,-9999999,-9999999,71,0,15
STATE,CAMPUS,2017-2018,57903118,ROSEMEADE EL,ELEMENTARY,57903,CARROLLTON-FARMERS BRANCH ISD,10,57,DALLAS COUNTY,445,29,0,73,31,41,198,445,161,0,0,62,0,8
STATE,CAMPUS,2017-2018,220905067,ROSEMONT 6TH GRADE,MIDDLE SCHOOL,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,473,56,0,215,0,200,432,473,438,0,0,39,8,20
STATE,CAMPUS,2017-2018,57905204,ROSEMONT EL,ELEMENTARY,57905,DALLAS ISD,10,57,DALLAS COUNTY,1022,116,0,343,521,0,690,1022,453,9,7,66,24,38
STATE,CAMPUS,2017-2018,57905359,ROSEMONT MIDDLE,MIDDLE SCHOOL,57905,DALLAS ISD,10,57,DALLAS COUNTY,196,57,0,143,124,67,171,196,150,0,0,5,-9999999,7
STATE,CAMPUS,2017-2018,220905057,ROSEMONT MIDDLE,MIDDLE SCHOOL,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,1013,124,427,354,0,337,930,1013,948,0,0,102,13,38
STATE,CAMPUS,2017-2018,220905131,ROSEMONT PARK EL,ELEMENTARY,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,599,38,0,376,327,34,548,599,536,0,0,48,6,13
STATE,CAMPUS,2017-2018,108912105,ROSENDO BENAVIDES EL,ELEMENTARY,108912,LA JOYA ISD,1,108,HIDALGO COUNTY,400,24,0,323,305,0,375,400,377,0,0,35,5,11
STATE,CAMPUS,2017-2018,243905208,ROSEWOOD HEAD START,ELEMENTARY,243905,WICHITA FALLS ISD,9,243,WICHITA COUNTY,101,0,0,28,17,12,101,0,44,0,0,8,-9999999,0
STATE,CAMPUS,2017-2018,57905037,ROSIE SORRELLS EDUCATION AND SOCIA,HIGH SCHOOL,57905,DALLAS ISD,10,57,DALLAS COUNTY,331,136,326,41,0,37,254,331,79,-9999999,0,-9999999,0,-9999999
STATE,CAMPUS,2017-2018,159901110,ROSITA VALLEY ELEMENTARY,ELEMENTARY,159901,EAGLE PASS ISD,20,159,MAVERICK COUNTY,483,25,0,192,185,0,411,483,314,-9999999,0,32,8,5
STATE,CAMPUS,2017-2018,159901116,ROSITA VALLEY LITERACY ACADEMY,ELEMENTARY,159901,EAGLE PASS ISD,20,159,MAVERICK COUNTY,361,-9999999,0,219,218,0,319,361,269,-9999999,0,38,10,0
STATE,CAMPUS,2017-2018,68901119,ROSS EL,ELEMENTARY,68901,ECTOR COUNTY ISD,18,68,ECTOR COUNTY,391,14,0,7,0,-9999999,248,391,240,0,-9999999,49,32,18
STATE,CAMPUS,2017-2018,101912232,ROSS EL,ELEMENTARY,101912,HOUSTON ISD,4,101,HARRIS COUNTY,353,18,0,93,51,23,328,352,237,0,0,15,6,-9999999
STATE,CAMPUS,2017-2018,15915043,ROSS MIDDLE,MIDDLE SCHOOL,15915,NORTHSIDE ISD,20,15,BEXAR COUNTY,1165,87,180,107,111,73,976,1165,744,-9999999,-9999999,147,7,68
STATE,CAMPUS,2017-2018,71902042,ROSS MIDDLE,MIDDLE SCHOOL,71902,EL PASO ISD,19,71,EL PASO COUNTY,862,114,220,172,0,147,595,862,425,357,-9999999,96,7,22
STATE,CAMPUS,2017-2018,101913047,ROSS STERLING MIDDLE,MIDDLE SCHOOL,101913,HUMBLE ISD,4,101,HARRIS COUNTY,867,38,155,206,0,182,621,867,570,6,-9999999,67,65,34
STATE,CAMPUS,2017-2018,76904101,ROTAN EL,ELEMENTARY,76904,ROTAN ISD,14,76,FISHER COUNTY,130,5,0,-9999999,0,-9999999,84,130,32,-9999999,-9999999,12,12,-9999999
STATE,CAMPUS,2017-2018,76904001,ROTAN H S,ELEMENTARY / SECONDARY,76904,ROTAN ISD,14,76,FISHER COUNTY,128,5,81,6,0,6,63,6,56,-9999999,-9999999,11,6,5
STATE,CAMPUS,2017-2018,101915114,ROTH EL,ELEMENTARY,101915,KLEIN ISD,4,101,HARRIS COUNTY,709,19,0,137,82,60,306,5,211,5,6,73,5,14
STATE,CAMPUS,2017-2018,210901002,ROUGHRIDER ACADEMY,ELEMENTARY / SECONDARY,210901,CENTER ISD,7,210,SHELBY COUNTY,61,-9999999,12,12,0,11,48,61,54,0,0,10,0,5
STATE,CAMPUS,2017-2018,246909001,ROUND ROCK H S,HIGH SCHOOL,246909,ROUND ROCK ISD,13,246,WILLIAMSON COUNTY,3359,343,2719,111,0,106,419,15,780,43,-9999999,244,15,163
STATE,CAMPUS,2017-2018,246909002,ROUND ROCK OPPORT CTR DAEP,ELEMENTARY / SECONDARY,246909,ROUND ROCK ISD,13,246,WILLIAMSON COUNTY,81,-9999999,43,9,0,8,46,-9999999,81,0,0,19,-9999999,-9999999
STATE,CAMPUS,2017-2018,75908101,ROUND TOP-CARMINE EL,ELEMENTARY,75908,ROUND TOP-CARMINE ISD,13,75,FAYETTE COUNTY,156,-9999999,0,21,0,21,79,21,46,0,-9999999,9,0,-9999999
STATE,CAMPUS,2017-2018,75908001,ROUND TOP-CARMINE H S,HIGH SCHOOL,75908,ROUND TOP-CARMINE ISD,13,75,FAYETTE COUNTY,110,-9999999,110,-9999999,0,-9999999,34,0,37,0,0,13,0,-9999999
STATE,CAMPUS,2017-2018,246913004,ROUSE H S,HIGH SCHOOL,246913,LEANDER ISD,13,246,WILLIAMSON COUNTY,1849,313,1116,28,0,28,341,0,811,39,-9999999,232,11,78
STATE,CAMPUS,2017-2018,108906006,ROWE H S,HIGH SCHOOL,108906,MCALLEN ISD,1,108,HIDALGO COUNTY,2110,209,1787,331,0,328,1330,2110,1134,-9999999,-9999999,182,10,34
STATE,CAMPUS,2017-2018,227904115,ROWE LANE EL,ELEMENTARY,227904,PFLUGERVILLE ISD,13,227,TRAVIS COUNTY,791,36,0,50,0,49,111,-9999999,217,19,-9999999,73,-9999999,22
